env_code	date	TMAX	TMIN	DL	GDD	PTT	PTR	PTS
ISI_08	2008-09-01	87.98	81.41	12.621	34.695	437.8856	2.749	177272.2149
ISI_08	2008-09-02	86.9	80.42	12.598	33.66	424.0487	2.6719	172078.2853
ISI_08	2008-09-03	85.82	79.16	12.576	32.49	408.5942	2.5835	173776.3159
ISI_08	2008-09-04	88.52	79.16	12.553	33.84	424.7935	2.6958	247315.976
ISI_08	2008-09-05	88.52	77.9	12.531	33.21	416.1545	2.6502	277524.6058
ISI_08	2008-09-06	90.14	79.16	12.508	34.65	433.4022	2.7702	290827.2143
ISI_08	2008-09-07	89.06	79.34	12.485	34.2	426.987	2.7393	255144.0503
ISI_08	2008-09-08	90.86	79.34	12.462	35.1	437.4162	2.8166	304500.1625
ISI_08	2008-09-09	89.78	79.34	12.439	34.56	429.8918	2.7784	273191.0103
ISI_08	2008-09-10	88.88	79.52	12.416	34.2	424.6272	2.7545	242986.0514
ISI_08	2008-09-11	83.3	79.52	12.393	31.41	389.2641	2.5345	94526.2545
ISI_08	2008-09-12	80.96	79.52	12.37	30.24	374.0688	2.4446	35360.859
TH_08	2008-06-30	96.62	78.8	13.416	37.71	505.9174	2.8108	562642.9812
TH_08	2008-07-01	95.9	78.8	13.412	37.35	500.9382	2.7848	537373.3256
TH_08	2008-07-02	96.44	78.8	13.407	37.62	504.3713	2.806	555641.9721
TH_08	2008-07-03	95.36	80.06	13.402	37.71	505.3894	2.8138	482069.6217
TH_08	2008-07-04	94.28	78.44	13.397	36.36	487.1149	2.714	491035.5342
TH_08	2008-07-05	91.94	78.44	13.391	35.19	471.2293	2.6279	412456.7378
TH_08	2008-07-06	86	78.44	13.385	32.22	431.2647	2.4072	222723.4856
TH_08	2008-07-07	91.58	76.82	13.378	34.2	457.5276	2.5564	444847.1657
TH_08	2008-07-08	86.54	76.64	13.371	31.59	422.3899	2.3626	288821.7539
TH_08	2008-07-09	92.12	78.44	13.364	35.28	471.4819	2.6399	416712.2031
TH_08	2008-07-10	93.92	78.44	13.356	36.18	483.2201	2.7089	475948.8289
TH_08	2008-07-11	96.26	78.44	13.348	37.35	498.5478	2.7982	554667.8588
TH_08	2008-07-12	94.19	78.44	13.339	36.315	484.4058	2.7225	483774.9467
TH_08	2008-07-13	92.12	79.88	13.33	36	479.88	2.7007	374084.8874
TH_08	2008-07-14	95.9	77.54	13.321	36.72	489.1471	2.7565	565061.3443
TH_08	2008-07-15	95.36	77.54	13.311	36.45	485.186	2.7383	545913.7837
TH_08	2008-07-16	86.18	75.2	13.301	30.69	408.2077	2.3073	313487.7957
TH_08	2008-07-17	86.9	75.47	13.291	31.185	414.4798	2.3463	327844.0734
TH_08	2008-07-18	91.76	75.74	13.28	33.75	448.2	2.5414	473231.3126
TH_08	2008-07-19	98.06	77.9	13.269	37.98	503.9566	2.8623	624569.6395
TH_08	2008-07-20	93.56	80.06	13.258	36.81	488.027	2.7764	411992.7273
TH_08	2008-07-21	98.78	78.98	13.246	38.88	515.0045	2.9352	617545.1756
TH_08	2008-07-22	99.32	78.98	13.234	39.15	518.1111	2.9583	635162.0656
TH_08	2008-07-23	92.12	78.98	13.222	35.55	470.0421	2.6887	393042.651
TH_08	2008-07-24	92.48	78.98	13.209	35.73	471.9576	2.705	403865.233
TH_08	2008-07-25	84.74	78.98	13.197	31.86	420.4564	2.4142	164238.3801
TH_08	2008-07-26	92.3	77.9	13.183	35.1	462.7233	2.6625	425942.0846
TH_08	2008-07-27	94.82	80.15	13.17	37.485	493.6774	2.8462	445210.3537
TH_08	2008-07-28	95.99	80.15	13.156	38.07	500.8489	2.8937	482904.1069
TH_08	2008-07-29	95.99	80.15	13.142	38.07	500.3159	2.8968	481876.8858
TH_08	2008-07-30	97.16	82.4	13.128	39.78	522.2318	3.0302	456765.286
TH_08	2008-07-31	90.86	79.25	13.113	35.055	459.6762	2.6733	339598.8311
TH_08	2008-08-01	84.56	79.25	13.099	31.905	417.9236	2.4357	149248.9264
TH_08	2008-08-02	89.6	79.25	13.084	34.425	450.4167	2.6311	299173.0615
TH_08	2008-08-03	92.12	79.25	13.068	35.685	466.3316	2.7307	376644.4699
TH_08	2008-08-04	93.56	79.25	13.053	36.405	475.1945	2.789	421336.5938
TH_08	2008-08-05	93.56	79.25	13.037	36.405	474.612	2.7924	420304.3018
TH_08	2008-08-06	95	79.25	13.021	37.125	483.4046	2.8512	465309.6107
TH_08	2008-08-07	86.36	79.25	13.005	32.805	426.629	2.5225	199148.4227
TH_08	2008-08-08	87.26	76.1	12.989	31.68	411.4915	2.439	307582.3091
TH_08	2008-08-09	85.01	77.18	12.972	31.095	403.3643	2.3971	213697.635
TH_08	2008-08-10	82.76	77.18	12.956	29.97	388.2913	2.3132	149807.3664
TH_08	2008-08-11	84.65	78.26	12.939	31.455	406.9962	2.431	174280.9937
TH_08	2008-08-12	86.54	78.98	12.922	32.76	423.3247	2.5352	208944.8862
TH_08	2008-08-13	93.38	79.7	12.905	36.54	471.5487	2.8315	394320.1784
TH_08	2008-08-14	93.38	80.96	12.887	37.17	479.0098	2.8843	359602.1623
TH_08	2008-08-15	97.16	82.22	12.87	39.69	510.8103	3.0839	443896.49
TH_08	2008-08-16	98.78	80.24	12.852	39.51	507.7825	3.0742	548217.2747
TH_08	2008-08-17	95	80.24	12.834	37.62	482.8151	2.9313	426033.4234
TH_08	2008-08-18	94.82	80.24	12.816	37.53	480.9845	2.9284	419227.1934
TH_08	2008-08-19	94.82	78.26	12.798	36.54	467.6389	2.8551	469452.2562
TH_08	2008-08-20	94.82	79.43	12.78	37.125	474.4575	2.9049	437998.9952
TH_08	2008-08-21	94.64	80.6	12.762	37.62	480.1064	2.9478	400717.0605
TH_08	2008-08-22	97.34	82.4	12.743	39.87	508.0634	3.1288	436052.42
TH_08	2008-08-23	92.3	79.7	12.725	36	458.1	2.8291	350925.2145
TH_08	2008-08-24	83.66	77	12.706	30.33	385.373	2.3871	172742.6962
TH_08	2008-08-25	89.96	77.81	12.687	33.885	429.899	2.6708	328101.6861
TH_08	2008-08-26	90.14	77.81	12.668	33.975	430.3953	2.682	332322.0775
TH_08	2008-08-27	92.12	77.81	12.649	34.965	442.2723	2.7643	389064.9217
TH_08	2008-08-28	93.92	77.81	12.63	35.865	452.975	2.8397	441314.7179
TH_08	2008-08-29	93.65	77.81	12.611	35.73	450.591	2.8332	431933.6587
TH_08	2008-08-30	93.38	77.81	12.592	35.595	448.2122	2.8268	422626.2172
TH_08	2008-08-31	84.56	77.81	12.572	31.185	392.0578	2.4805	173228.0865
TH_08	2008-09-01	89.6	78.62	12.553	34.11	428.1828	2.7173	291054.9745
TH_08	2008-09-02	93.38	76.91	12.533	35.145	440.4723	2.8042	440547.5841
TH_08	2008-09-03	93.74	76.91	12.514	35.325	442.0571	2.8228	449761.9486
TH_08	2008-09-04	82.4	75.2	12.494	28.8	359.8272	2.3051	177129.8328
TH_08	2008-09-05	81.59	77	12.474	29.295	365.4258	2.3485	113266.1044
TH_08	2008-09-06	80.78	76.55	12.454	28.665	356.9939	2.3017	103221.3733
TH_08	2008-09-07	88.52	76.55	12.435	32.535	404.5727	2.6164	305530.0147
TH_08	2008-09-08	89.87	76.55	12.415	33.21	412.3021	2.675	341667.1227
TH_08	2008-09-09	89.87	76.1	12.395	32.985	408.8491	2.6612	351120.8316
TH_08	2008-09-10	89.87	76.1	12.375	32.985	408.1894	2.6655	349988.641
TH_08	2008-09-11	91.22	76.1	12.355	33.66	415.8693	2.7244	386175.8815
TH_08	2008-09-12	90.5	76.1	12.335	33.3	410.7555	2.6996	365019.2739
TH_08	2008-09-13	92.03	76.1	12.315	34.065	419.5105	2.7661	406190.5554
TH_08	2008-09-14	92.03	76.1	12.295	34.065	418.8292	2.7706	404872.2908
TH_08	2008-09-15	93.56	76.1	12.274	34.83	427.5034	2.8377	446268.1987
TH_08	2008-09-16	93.56	76.1	12.254	34.83	426.8068	2.8423	444815.0307
TH_08	2008-09-17	93.56	76.1	12.234	34.83	426.1102	2.847	443364.2325
HA_08	2008-06-16	86.36	76.28	13.405	31.32	419.8446	2.3364	294592.3972
HA_08	2008-06-17	87.62	76.28	13.407	31.95	428.3537	2.3831	334083.6539
HA_08	2008-06-18	88.88	76.28	13.408	32.58	436.8326	2.4299	374113.536
HA_08	2008-06-19	91.67	77	13.41	34.335	460.4324	2.5604	444964.6545
HA_08	2008-06-20	94.46	77	13.41	35.73	479.1393	2.6644	538349.8724
HA_08	2008-06-21	96.98	77	13.41	36.99	496.0359	2.7584	625104.1269
HA_08	2008-06-22	96.98	77.45	13.41	37.215	499.0532	2.7752	612605.6244
HA_08	2008-06-23	99.5	77.45	13.41	38.475	515.9497	2.8691	701643.8396
HA_08	2008-06-24	93.2	77.9	13.408	35.55	476.6544	2.6514	470618.9851
HA_08	2008-06-25	96.08	76.91	13.407	36.495	489.2885	2.7221	596082.443
HA_08	2008-06-26	93.29	76.91	13.405	35.1	470.5155	2.6184	500964.6596
HA_08	2008-06-27	90.5	76.91	13.403	33.705	451.7481	2.5147	408700.2358
HA_08	2008-06-28	82.94	76.91	13.4	29.925	400.995	2.2332	173077.076
HA_08	2008-06-29	93.92	75.92	13.397	34.92	467.8232	2.6066	548690.7023
HA_08	2008-06-30	96.62	77.36	13.393	36.99	495.4071	2.7619	601051.0317
HA_08	2008-07-01	95.9	77.36	13.389	36.63	490.4391	2.7358	575843.3064
HA_08	2008-07-02	96.44	78.8	13.384	37.62	503.5061	2.8108	553737.1756
HA_08	2008-07-03	95.36	80.06	13.38	37.71	504.5598	2.8184	480488.2418
HA_08	2008-07-04	94.28	78.44	13.374	36.36	486.2786	2.7187	489350.9596
HA_08	2008-07-05	91.94	78.44	13.369	35.19	470.4551	2.6322	411102.6052
HA_08	2008-07-06	86	78.44	13.362	32.22	430.5236	2.4113	221958.7133
HA_08	2008-07-07	91.58	76.82	13.356	34.2	456.7752	2.5606	443385.2745
HA_08	2008-07-08	86.54	76.64	13.349	31.59	421.6949	2.3665	287872.109
HA_08	2008-07-09	92.12	78.44	13.342	35.28	470.7058	2.6443	415341.3377
HA_08	2008-07-10	93.92	78.44	13.334	36.18	482.4241	2.7134	474382.1547
HA_08	2008-07-11	96.26	78.44	13.326	37.35	497.7261	2.8028	552840.9729
HA_08	2008-07-12	94.19	78.44	13.318	36.315	483.6432	2.7268	482252.902
HA_08	2008-07-13	92.12	79.88	13.309	36	479.124	2.7049	372907.1538
HA_08	2008-07-14	95.9	77.54	13.3	36.72	488.376	2.7609	563281.1574
HA_08	2008-07-15	95.36	77.54	13.29	36.45	484.4205	2.7427	544192.6288
HA_08	2008-07-16	86.18	75.2	13.28	30.69	407.5632	2.311	312498.6901
HA_08	2008-07-17	86.9	75.47	13.27	31.185	413.8249	2.35	326808.8937
HA_08	2008-07-18	91.76	75.74	13.26	33.75	447.525	2.5452	471806.9905
HA_08	2008-07-19	98.06	77.9	13.249	37.98	503.197	2.8666	622688.2651
HA_08	2008-07-20	93.56	80.06	13.238	36.81	487.2908	2.7806	410750.6637
HA_08	2008-07-21	98.78	78.98	13.226	38.88	514.2269	2.9397	615681.7332
HA_08	2008-07-22	99.32	78.98	13.215	39.15	517.3673	2.9625	633339.5756
HA_08	2008-07-23	92.12	78.98	13.202	35.55	469.3311	2.6928	391854.4938
HA_08	2008-07-24	92.48	78.98	13.19	35.73	471.2787	2.7089	402704.2184
HA_08	2008-07-25	84.74	78.98	13.177	31.86	419.8192	2.4178	163740.9521
HA_08	2008-07-26	92.3	77.9	13.164	35.1	462.0564	2.6664	424715.1912
HA_08	2008-07-27	94.82	80.15	13.151	37.485	492.9652	2.8504	443926.6946
HA_08	2008-07-28	95.99	80.15	13.138	38.07	500.1637	2.8977	481583.5949
HA_08	2008-07-29	95.99	80.15	13.124	38.07	499.6307	2.9008	480557.78
HA_08	2008-07-30	97.16	82.4	13.11	39.78	521.5158	3.0343	455513.5891
HA_08	2008-07-31	90.86	79.25	13.096	35.055	459.0803	2.6768	338718.8741
HA_08	2008-08-01	84.56	79.25	13.081	31.905	417.3493	2.439	148839.0272
HA_08	2008-08-02	89.6	79.25	13.066	34.425	449.7971	2.6347	298350.4673
HA_08	2008-08-03	92.12	79.25	13.052	35.685	465.7606	2.7341	375722.734
HA_08	2008-08-04	93.56	79.25	13.036	36.405	474.5756	2.7927	420239.8256
HA_08	2008-08-05	93.56	79.25	13.021	36.405	474.0295	2.7959	419273.2759
HA_08	2008-08-06	95	79.25	13.005	37.125	482.8106	2.8547	464166.783
HA_08	2008-08-07	86.36	79.25	12.99	32.805	426.137	2.5254	198689.291
HA_08	2008-08-08	87.26	76.1	12.974	31.68	411.0163	2.4418	306872.3128
HA_08	2008-08-09	85.01	77.18	12.957	31.095	402.8979	2.3999	213203.7079
HA_08	2008-08-10	82.76	77.18	12.941	29.97	387.8418	2.3159	149460.6839
HA_08	2008-08-11	84.65	78.26	12.924	31.455	406.5244	2.4338	173877.145
HA_08	2008-08-12	86.54	78.98	12.908	32.76	422.8661	2.538	208492.3798
HA_08	2008-08-13	93.38	79.7	12.891	36.54	471.0371	2.8345	393465.0854
HA_08	2008-08-14	93.38	80.96	12.874	37.17	478.5266	2.8872	358877.0176
HA_08	2008-08-15	97.16	82.22	12.856	39.69	510.2546	3.0873	442931.2731
HA_08	2008-08-16	98.78	80.24	12.839	39.51	507.2689	3.0773	547108.7749
HA_08	2008-08-17	95	80.24	12.822	37.62	482.3636	2.934	425237.0994
HA_08	2008-08-18	94.82	80.24	12.804	37.53	480.5341	2.9311	418442.4912
HA_08	2008-08-19	94.82	78.26	12.786	36.54	467.2004	2.8578	468572.3084
HA_08	2008-08-20	94.82	79.43	12.768	37.125	474.012	2.9077	437176.8481
HA_08	2008-08-21	94.64	80.6	12.75	37.62	479.655	2.9506	399963.8331
HA_08	2008-08-22	97.34	82.4	12.732	39.87	507.6248	3.1315	435299.9274
HA_08	2008-08-23	92.3	79.7	12.714	36	457.704	2.8315	350318.7691
HA_08	2008-08-24	83.66	77	12.695	30.33	385.0394	2.3891	172443.7276
HA_08	2008-08-25	89.96	77.81	12.677	33.885	429.5601	2.673	327584.6649
HA_08	2008-08-26	90.14	77.81	12.658	33.975	430.0555	2.6841	331797.6207
HA_08	2008-08-27	92.12	77.81	12.64	34.965	441.9576	2.7662	388511.4647
HA_08	2008-08-28	93.92	77.81	12.621	35.865	452.6522	2.8417	440685.9899
HA_08	2008-08-29	93.65	77.81	12.602	35.73	450.2695	2.8353	431317.3688
HA_08	2008-08-30	93.38	77.81	12.583	35.595	447.8919	2.8288	422022.2977
HA_08	2008-08-31	84.56	77.81	12.564	31.185	391.8083	2.4821	173007.6946
HA_08	2008-09-01	89.6	78.62	12.545	34.11	427.9099	2.719	290684.1153
HA_08	2008-09-02	93.38	78.62	12.526	36	450.936	2.874	398326.8842
HA_08	2008-09-03	93.74	78.62	12.506	36.18	452.4671	2.893	407591.5063
