env_code	date	TMAX	TMIN	DL	GDD	DTR	PTT	PTR	PTD1	PTD2	PTS
TH_08	2008-07-11	96.26	78.44	13.348	37.35	17.82	498.5478	2.7982	237.8614	1.335	554667.8588
TH_08	2008-07-12	94.19	78.44	13.339	36.315	15.75	484.4058	2.7225	210.0892	1.1807	483774.9467
TH_08	2008-07-13	92.12	79.88	13.33	36	12.24	479.88	2.7007	163.1592	0.9182	374084.8874
TH_08	2008-07-14	95.9	77.54	13.321	36.72	18.36	489.1471	2.7565	244.5736	1.3783	565061.3443
TH_08	2008-07-15	95.36	77.54	13.311	36.45	17.82	485.186	2.7383	237.202	1.3387	545913.7837
TH_08	2008-07-16	86.18	75.2	13.301	30.69	10.98	408.2077	2.3073	146.045	0.8255	313487.7957
TH_08	2008-07-17	86.9	75.47	13.291	31.185	11.43	414.4798	2.3463	151.9161	0.86	327844.0734
TH_08	2008-07-18	91.76	75.74	13.28	33.75	16.02	448.2	2.5414	212.7456	1.2063	473231.3126
TH_08	2008-07-19	98.06	77.9	13.269	37.98	20.16	503.9566	2.8623	267.503	1.5193	624569.6395
TH_08	2008-07-20	93.56	80.06	13.258	36.81	13.5	488.027	2.7764	178.983	1.0183	411992.7273
TH_08	2008-07-21	98.78	78.98	13.246	38.88	19.8	515.0045	2.9352	262.2708	1.4948	617545.1756
TH_08	2008-07-22	99.32	78.98	13.234	39.15	20.34	518.1111	2.9583	269.1796	1.537	635162.0656
TH_08	2008-07-23	92.12	78.98	13.222	35.55	13.14	470.0421	2.6887	173.7371	0.9938	393042.651
TH_08	2008-07-24	92.48	78.98	13.209	35.73	13.5	471.9576	2.705	178.3215	1.022	403865.233
TH_08	2008-07-25	84.74	78.98	13.197	31.86	5.75999999999999	420.4564	2.4142	76.0147	0.4365	164238.3801
TH_08	2008-07-26	92.3	77.9	13.183	35.1	14.4	462.7233	2.6625	189.8352	1.0923	425942.0846
TH_08	2008-07-27	94.82	80.15	13.17	37.485	14.67	493.6774	2.8462	193.2039	1.1139	445210.3537
TH_08	2008-07-28	95.99	80.15	13.156	38.07	15.84	500.8489	2.8937	208.391	1.204	482904.1069
TH_08	2008-07-29	95.99	80.15	13.142	38.07	15.84	500.3159	2.8968	208.1693	1.2053	481876.8858
TH_08	2008-07-30	97.16	82.4	13.128	39.78	14.76	522.2318	3.0302	193.7693	1.1243	456765.286
TH_08	2008-07-31	90.86	79.25	13.113	35.055	11.61	459.6762	2.6733	152.2419	0.8854	339598.8311
TH_08	2008-08-01	84.56	79.25	13.099	31.905	5.31	417.9236	2.4357	69.5557	0.4054	149248.9264
TH_08	2008-08-02	89.6	79.25	13.084	34.425	10.35	450.4167	2.6311	135.4194	0.791	299173.0615
TH_08	2008-08-03	92.12	79.25	13.068	35.685	12.87	466.3316	2.7307	168.1852	0.9848	376644.4699
TH_08	2008-08-04	93.56	79.25	13.053	36.405	14.31	475.1945	2.789	186.7884	1.0963	421336.5938
TH_08	2008-08-05	93.56	79.25	13.037	36.405	14.31	474.612	2.7924	186.5595	1.0976	420304.3018
TH_08	2008-08-06	95	79.25	13.021	37.125	15.75	483.4046	2.8512	205.0808	1.2096	465309.6107
TH_08	2008-08-07	86.36	79.25	13.005	32.805	7.11	426.629	2.5225	92.4655	0.5467	199148.4227
TH_08	2008-08-08	87.26	76.1	12.989	31.68	11.16	411.4915	2.439	144.9572	0.8592	307582.3091
TH_08	2008-08-09	85.01	77.18	12.972	31.095	7.83	403.3643	2.3971	101.5708	0.6036	213697.635
TH_08	2008-08-10	82.76	77.18	12.956	29.97	5.58	388.2913	2.3132	72.2945	0.4307	149807.3664
TH_08	2008-08-11	84.65	78.26	12.939	31.455	6.39	406.9962	2.431	82.6802	0.4939	174280.9937
TH_08	2008-08-12	86.54	78.98	12.922	32.76	7.56	423.3247	2.5352	97.6903	0.585	208944.8862
TH_08	2008-08-13	93.38	79.7	12.905	36.54	13.68	471.5487	2.8315	176.5404	1.0601	394320.1784
TH_08	2008-08-14	93.38	80.96	12.887	37.17	12.42	479.0098	2.8843	160.0565	0.9638	359602.1623
TH_08	2008-08-15	97.16	82.22	12.87	39.69	14.94	510.8103	3.0839	192.2778	1.1608	443896.49
TH_08	2008-08-16	98.78	80.24	12.852	39.51	18.54	507.7825	3.0742	238.2761	1.4426	548217.2747
TH_08	2008-08-17	95	80.24	12.834	37.62	14.76	482.8151	2.9313	189.4298	1.1501	426033.4234
TH_08	2008-08-18	94.82	80.24	12.816	37.53	14.58	480.9845	2.9284	186.8573	1.1376	419227.1934
TH_08	2008-08-19	94.82	78.26	12.798	36.54	16.56	467.6389	2.8551	211.9349	1.294	469452.2562
TH_08	2008-08-20	94.82	79.43	12.78	37.125	15.39	474.4575	2.9049	196.6842	1.2042	437998.9952
TH_08	2008-08-21	94.64	80.6	12.762	37.62	14.04	480.1064	2.9478	179.1785	1.1001	400717.0605
TH_08	2008-08-22	97.34	82.4	12.743	39.87	14.94	508.0634	3.1288	190.3804	1.1724	436052.42
TH_08	2008-08-23	92.3	79.7	12.725	36	12.6	458.1	2.8291	160.335	0.9902	350925.2145
TH_08	2008-08-24	83.66	77	12.706	30.33	6.66	385.373	2.3871	84.622	0.5242	172742.6962
TH_08	2008-08-25	89.96	77.81	12.687	33.885	12.15	429.899	2.6708	154.147	0.9577	328101.6861
TH_08	2008-08-26	90.14	77.81	12.668	33.975	12.33	430.3953	2.682	156.1964	0.9733	332322.0775
TH_08	2008-08-27	92.12	77.81	12.649	34.965	14.31	442.2723	2.7643	181.0072	1.1313	389064.9217
TH_08	2008-08-28	93.92	77.81	12.63	35.865	16.11	452.975	2.8397	203.4693	1.2755	441314.7179
TH_08	2008-08-29	93.65	77.81	12.611	35.73	15.84	450.591	2.8332	199.7582	1.256	431933.6587
TH_08	2008-08-30	93.38	77.81	12.592	35.595	15.57	448.2122	2.8268	196.0574	1.2365	422626.2172
TH_08	2008-08-31	84.56	77.81	12.572	31.185	6.75	392.0578	2.4805	84.861	0.5369	173228.0865
TH_08	2008-09-01	89.6	78.62	12.553	34.11	10.98	428.1828	2.7173	137.8319	0.8747	291054.9745
TH_08	2008-09-02	93.38	76.91	12.533	35.145	16.47	440.4723	2.8042	206.4185	1.3141	440547.5841
TH_08	2008-09-03	93.74	76.91	12.514	35.325	16.83	442.0571	2.8228	210.6106	1.3449	449761.9486
TH_08	2008-09-04	82.4	75.2	12.494	28.8	7.2	359.8272	2.3051	89.9568	0.5763	177129.8328
TH_08	2008-09-05	81.59	77	12.474	29.295	4.59	365.4258	2.3485	57.2557	0.368	113266.1044
TH_08	2008-09-06	80.78	76.55	12.454	28.665	4.23	356.9939	2.3017	52.6804	0.3396	103221.3733
TH_08	2008-09-07	88.52	76.55	12.435	32.535	11.97	404.5727	2.6164	148.8469	0.9626	305530.0147
TH_08	2008-09-08	89.87	76.55	12.415	33.21	13.32	412.3021	2.675	165.3678	1.0729	341667.1227
TH_08	2008-09-09	89.87	76.1	12.395	32.985	13.77	408.8491	2.6612	170.6792	1.1109	351120.8316
TH_08	2008-09-10	89.87	76.1	12.375	32.985	13.77	408.1894	2.6655	170.4038	1.1127	349988.641
TH_08	2008-09-11	91.22	76.1	12.355	33.66	15.12	415.8693	2.7244	186.8076	1.2238	386175.8815
TH_08	2008-09-12	90.5	76.1	12.335	33.3	14.4	410.7555	2.6996	177.624	1.1674	365019.2739
TH_08	2008-09-13	92.03	76.1	12.315	34.065	15.93	419.5105	2.7661	196.178	1.2935	406190.5554
TH_08	2008-09-14	92.03	76.1	12.295	34.065	15.93	418.8292	2.7706	195.8594	1.2956	404872.2908
TH_08	2008-09-15	93.56	76.1	12.274	34.83	17.46	427.5034	2.8377	214.304	1.4225	446268.1987
TH_08	2008-09-16	93.56	76.1	12.254	34.83	17.46	426.8068	2.8423	213.9548	1.4248	444815.0307
TH_08	2008-09-17	93.56	76.1	12.234	34.83	17.46	426.1102	2.847	213.6056	1.4272	443364.2325
HA_08	2008-06-16	86.36	76.28	13.405	31.32	10.08	419.8446	2.3364	135.1224	0.752	294592.3972
HA_08	2008-06-17	87.62	76.28	13.407	31.95	11.34	428.3537	2.3831	152.0354	0.8458	334083.6539
HA_08	2008-06-18	88.88	76.28	13.408	32.58	12.6	436.8326	2.4299	168.9408	0.9397	374113.536
HA_08	2008-06-19	91.67	77	13.41	34.335	14.67	460.4324	2.5604	196.7247	1.094	444964.6545
HA_08	2008-06-20	94.46	77	13.41	35.73	17.46	479.1393	2.6644	234.1386	1.302	538349.8724
HA_08	2008-06-21	96.98	77	13.41	36.99	19.98	496.0359	2.7584	267.9318	1.4899	625104.1269
HA_08	2008-06-22	96.98	77.45	13.41	37.215	19.53	499.0532	2.7752	261.8973	1.4564	612605.6244
HA_08	2008-06-23	99.5	77.45	13.41	38.475	22.05	515.9497	2.8691	295.6905	1.6443	701643.8396
HA_08	2008-06-24	93.2	77.9	13.408	35.55	15.3	476.6544	2.6514	205.1424	1.1411	470618.9851
HA_08	2008-06-25	96.08	76.91	13.407	36.495	19.17	489.2885	2.7221	257.0122	1.4299	596082.443
HA_08	2008-06-26	93.29	76.91	13.405	35.1	16.38	470.5155	2.6184	219.5739	1.2219	500964.6596
HA_08	2008-06-27	90.5	76.91	13.403	33.705	13.59	451.7481	2.5147	182.1468	1.014	408700.2358
HA_08	2008-06-28	82.94	76.91	13.4	29.925	6.03	400.995	2.2332	80.802	0.45	173077.076
HA_08	2008-06-29	93.92	75.92	13.397	34.92	18	467.8232	2.6066	241.146	1.3436	548690.7023
HA_08	2008-06-30	96.62	77.36	13.393	36.99	19.26	495.4071	2.7619	257.9492	1.4381	601051.0317
HA_08	2008-07-01	95.9	77.36	13.389	36.63	18.54	490.4391	2.7358	248.2321	1.3847	575843.3064
HA_08	2008-07-02	96.44	78.8	13.384	37.62	17.64	503.5061	2.8108	236.0938	1.318	553737.1756
HA_08	2008-07-03	95.36	80.06	13.38	37.71	15.3	504.5598	2.8184	204.714	1.1435	480488.2418
HA_08	2008-07-04	94.28	78.44	13.374	36.36	15.84	486.2786	2.7187	211.8442	1.1844	489350.9596
HA_08	2008-07-05	91.94	78.44	13.369	35.19	13.5	470.4551	2.6322	180.4815	1.0098	411102.6052
HA_08	2008-07-06	86	78.44	13.362	32.22	7.56	430.5236	2.4113	101.0167	0.5658	221958.7133
HA_08	2008-07-07	91.58	76.82	13.356	34.2	14.76	456.7752	2.5606	197.1346	1.1051	443385.2745
HA_08	2008-07-08	86.54	76.64	13.349	31.59	9.90000000000001	421.6949	2.3665	132.1551	0.7416	287872.109
HA_08	2008-07-09	92.12	78.44	13.342	35.28	13.68	470.7058	2.6443	182.5186	1.0253	415341.3377
HA_08	2008-07-10	93.92	78.44	13.334	36.18	15.48	482.4241	2.7134	206.4103	1.1609	474382.1547
HA_08	2008-07-11	96.26	78.44	13.326	37.35	17.82	497.7261	2.8028	237.4693	1.3372	552840.9729
HA_08	2008-07-12	94.19	78.44	13.318	36.315	15.75	483.6432	2.7268	209.7585	1.1826	482252.902
HA_08	2008-07-13	92.12	79.88	13.309	36	12.24	479.124	2.7049	162.9022	0.9197	372907.1538
HA_08	2008-07-14	95.9	77.54	13.3	36.72	18.36	488.376	2.7609	244.188	1.3805	563281.1574
HA_08	2008-07-15	95.36	77.54	13.29	36.45	17.82	484.4205	2.7427	236.8278	1.3409	544192.6288
HA_08	2008-07-16	86.18	75.2	13.28	30.69	10.98	407.5632	2.311	145.8144	0.8268	312498.6901
HA_08	2008-07-17	86.9	75.47	13.27	31.185	11.43	413.8249	2.35	151.6761	0.8613	326808.8937
HA_08	2008-07-18	91.76	75.74	13.26	33.75	16.02	447.525	2.5452	212.4252	1.2081	471806.9905
HA_08	2008-07-19	98.06	77.9	13.249	37.98	20.16	503.197	2.8666	267.0998	1.5216	622688.2651
HA_08	2008-07-20	93.56	80.06	13.238	36.81	13.5	487.2908	2.7806	178.713	1.0198	410750.6637
HA_08	2008-07-21	98.78	78.98	13.226	38.88	19.8	514.2269	2.9397	261.8748	1.4971	615681.7332
HA_08	2008-07-22	99.32	78.98	13.215	39.15	20.34	517.3673	2.9625	268.7931	1.5392	633339.5756
HA_08	2008-07-23	92.12	78.98	13.202	35.55	13.14	469.3311	2.6928	173.4743	0.9953	391854.4938
HA_08	2008-07-24	92.48	78.98	13.19	35.73	13.5	471.2787	2.7089	178.065	1.0235	402704.2184
HA_08	2008-07-25	84.74	78.98	13.177	31.86	5.75999999999999	419.8192	2.4178	75.8995	0.4371	163740.9521
HA_08	2008-07-26	92.3	77.9	13.164	35.1	14.4	462.0564	2.6664	189.5616	1.0939	424715.1912
HA_08	2008-07-27	94.82	80.15	13.151	37.485	14.67	492.9652	2.8504	192.9252	1.1155	443926.6946
HA_08	2008-07-28	95.99	80.15	13.138	38.07	15.84	500.1637	2.8977	208.1059	1.2057	481583.5949
HA_08	2008-07-29	95.99	80.15	13.124	38.07	15.84	499.6307	2.9008	207.8842	1.2069	480557.78
HA_08	2008-07-30	97.16	82.4	13.11	39.78	14.76	521.5158	3.0343	193.5036	1.1259	455513.5891
HA_08	2008-07-31	90.86	79.25	13.096	35.055	11.61	459.0803	2.6768	152.0446	0.8865	338718.8741
HA_08	2008-08-01	84.56	79.25	13.081	31.905	5.31	417.3493	2.439	69.4601	0.4059	148839.0272
HA_08	2008-08-02	89.6	79.25	13.066	34.425	10.35	449.7971	2.6347	135.2331	0.7921	298350.4673
HA_08	2008-08-03	92.12	79.25	13.052	35.685	12.87	465.7606	2.7341	167.9792	0.9861	375722.734
HA_08	2008-08-04	93.56	79.25	13.036	36.405	14.31	474.5756	2.7927	186.5452	1.0977	420239.8256
HA_08	2008-08-05	93.56	79.25	13.021	36.405	14.31	474.0295	2.7959	186.3305	1.099	419273.2759
HA_08	2008-08-06	95	79.25	13.005	37.125	15.75	482.8106	2.8547	204.8288	1.2111	464166.783
HA_08	2008-08-07	86.36	79.25	12.99	32.805	7.11	426.137	2.5254	92.3589	0.5473	198689.291
HA_08	2008-08-08	87.26	76.1	12.974	31.68	11.16	411.0163	2.4418	144.7898	0.8602	306872.3128
HA_08	2008-08-09	85.01	77.18	12.957	31.095	7.83	402.8979	2.3999	101.4533	0.6043	213203.7079
HA_08	2008-08-10	82.76	77.18	12.941	29.97	5.58	387.8418	2.3159	72.2108	0.4312	149460.6839
HA_08	2008-08-11	84.65	78.26	12.924	31.455	6.39	406.5244	2.4338	82.5844	0.4944	173877.145
HA_08	2008-08-12	86.54	78.98	12.908	32.76	7.56	422.8661	2.538	97.5845	0.5857	208492.3798
HA_08	2008-08-13	93.38	79.7	12.891	36.54	13.68	471.0371	2.8345	176.3489	1.0612	393465.0854
HA_08	2008-08-14	93.38	80.96	12.874	37.17	12.42	478.5266	2.8872	159.8951	0.9647	358877.0176
HA_08	2008-08-15	97.16	82.22	12.856	39.69	14.94	510.2546	3.0873	192.0686	1.1621	442931.2731
HA_08	2008-08-16	98.78	80.24	12.839	39.51	18.54	507.2689	3.0773	238.0351	1.444	547108.7749
HA_08	2008-08-17	95	80.24	12.822	37.62	14.76	482.3636	2.934	189.2527	1.1511	425237.0994
HA_08	2008-08-18	94.82	80.24	12.804	37.53	14.58	480.5341	2.9311	186.6823	1.1387	418442.4912
HA_08	2008-08-19	94.82	78.26	12.786	36.54	16.56	467.2004	2.8578	211.7362	1.2952	468572.3084
HA_08	2008-08-20	94.82	79.43	12.768	37.125	15.39	474.012	2.9077	196.4995	1.2054	437176.8481
HA_08	2008-08-21	94.64	80.6	12.75	37.62	14.04	479.655	2.9506	179.01	1.1012	399963.8331
HA_08	2008-08-22	97.34	82.4	12.732	39.87	14.94	507.6248	3.1315	190.2161	1.1734	435299.9274
HA_08	2008-08-23	92.3	79.7	12.714	36	12.6	457.704	2.8315	160.1964	0.991	350318.7691
HA_08	2008-08-24	83.66	77	12.695	30.33	6.66	385.0394	2.3891	84.5487	0.5246	172443.7276
HA_08	2008-08-25	89.96	77.81	12.677	33.885	12.15	429.5601	2.673	154.0255	0.9584	327584.6649
HA_08	2008-08-26	90.14	77.81	12.658	33.975	12.33	430.0555	2.6841	156.0731	0.9741	331797.6207
HA_08	2008-08-27	92.12	77.81	12.64	34.965	14.31	441.9576	2.7662	180.8784	1.1321	388511.4647
HA_08	2008-08-28	93.92	77.81	12.621	35.865	16.11	452.6522	2.8417	203.3243	1.2764	440685.9899
HA_08	2008-08-29	93.65	77.81	12.602	35.73	15.84	450.2695	2.8353	199.6157	1.2569	431317.3688
HA_08	2008-08-30	93.38	77.81	12.583	35.595	15.57	447.8919	2.8288	195.9173	1.2374	422022.2977
HA_08	2008-08-31	84.56	77.81	12.564	31.185	6.75	391.8083	2.4821	84.807	0.5372	173007.6946
HA_08	2008-09-01	89.6	78.62	12.545	34.11	10.98	427.9099	2.719	137.7441	0.8752	290684.1153
HA_08	2008-09-02	93.38	78.62	12.526	36	14.76	450.936	2.874	184.8838	1.1783	398326.8842
HA_08	2008-09-03	93.74	78.62	12.506	36.18	15.12	452.4671	2.893	189.0907	1.209	407591.5063
