env_code	date	TMAX	TMIN	DL	GDD	PTT	PTR	PTS
NEH4_15	2015-07-12	91.34	71.66	14.943	31.5	470.7045	2.108	716289.0159
NEH4_15	2015-07-13	93.32	73.64	14.923	33.48	499.622	2.2435	731728.2262
NEH4_15	2015-07-14	92.96	68.66	14.902	30.81	459.1306	2.0675	872148.6124
NEH4_15	2015-07-15	85.64	69.32	14.88	27.48	408.9024	1.8468	559945.3269
NEH4_15	2015-07-16	86.36	69.02	14.857	27.69	411.3903	1.8638	594711.6649
NEH4_15	2015-07-17	90.98	69.32	14.833	30.15	447.2149	2.0326	763923.6724
NEH4_15	2015-07-18	93.02	68.36	14.809	30.69	454.4882	2.0724	872758.8264
NEH4_15	2015-07-19	86.36	68.3	14.784	27.33	404.0467	1.8486	610491.5534
NEH4_15	2015-07-20	85.7	68	14.758	26.85	396.2523	1.8194	592518.8154
NEH4_15	2015-07-21	84.68	60.32	14.732	22.5	331.47	1.5273	766599.8087
NEH4_15	2015-07-22	80.36	60.32	14.704	20.34	299.0794	1.3833	609538.3919
NEH4_15	2015-07-23	83.66	62	14.676	22.83	335.0531	1.5556	679538.6516
NEH4_15	2015-07-24	90.02	67.34	14.647	28.68	420.076	1.9581	765657.8865
NEH4_15	2015-07-25	91.34	69.74	14.618	30.54	446.4337	2.0892	743483.4186
NEH4_15	2015-07-26	83.36	69.08	14.588	26.22	382.4974	1.7974	463253.4441
NEH4_15	2015-07-27	88.7	71.36	14.557	30.03	437.1467	2.0629	588133.1645
NEH4_15	2015-07-28	87.38	71.96	14.526	29.67	430.9864	2.0425	518443.2998
NEH4_15	2015-07-29	87.02	61.4	14.494	24.21	350.8997	1.6703	798818.4124
NEH4_15	2015-07-30	85.64	60.02	14.462	22.83	330.1675	1.5786	780505.8193
NEH4_15	2015-07-31	89.72	61.7	14.429	25.71	370.9696	1.7818	883331.7477
NEH4_15	2015-08-01	89	64.04	14.395	26.52	381.7554	1.8423	791540.018
NEH4_15	2015-08-02	86.96	65.72	14.361	26.34	378.2687	1.8341	668815.0359
NEH4_15	2015-08-03	89.66	66.32	14.326	27.99	400.9847	1.9538	747170.4049
NEH4_15	2015-08-04	80.36	66.32	14.291	23.34	333.5519	1.6332	420594.1691
NEH4_15	2015-08-05	80.96	65.3	14.256	23.13	329.7413	1.6225	465492.513
NEH4_15	2015-08-06	79.52	66.47	14.219	22.995	326.9659	1.6172	385187.0952
NEH4_15	2015-08-07	82.7	65.3	14.183	24	340.392	1.6922	518020.7657
NEH4_15	2015-08-08	87.02	66.68	14.146	26.85	379.8201	1.8981	625593.35
NEH4_15	2015-08-09	85.04	68.96	14.108	27	380.916	1.9138	492875.9955
NEH4_15	2015-08-10	85.34	65.96	14.071	25.65	360.9211	1.8229	580554.0069
NEH4_15	2015-08-11	82.64	60.02	14.033	21.33	299.3239	1.52	635471.1969
NEH4_15	2015-08-12	83.96	60.68	13.994	22.32	312.3461	1.595	659409.3916
NEH4_15	2015-08-13	85.64	62.72	13.955	24.18	337.4319	1.7327	662202.9629
NEH4_15	2015-08-14	86.36	65.36	13.916	25.86	359.8678	1.8583	617008.247
NEH4_15	2015-08-15	87.08	65.96	13.876	26.52	367.9915	1.9112	622339.6241
NEH4_15	2015-08-16	86.72	65.72	13.836	26.22	362.7799	1.8951	612829.0465
NEH4_15	2015-08-17	83	66.32	13.796	24.66	340.2094	1.7875	474045.9046
NEH4_15	2015-08-18	73.7	62.96	13.755	18.33	252.1291	1.3326	277694.25
NEH4_15	2015-08-19	73.34	51.98	13.715	12.66	173.6319	0.9231	503515.9802
NEH4_15	2015-08-20	76.28	53	13.673	14.64	200.1727	1.0707	562654.6948
NEH4_15	2015-08-21	82.04	55.7	13.632	18.87	257.2358	1.3842	674209.7118
NEH4_15	2015-08-22	83.36	60.02	13.59	21.69	294.7671	1.596	618056.732
NEH4_15	2015-08-23	83.06	54.32	13.549	18.69	253.2308	1.3794	724810.9761
NEH4_15	2015-08-24	74	47.3	13.506	12	162.072	0.8885	590779.6851
NEH4_15	2015-08-25	77	47.66	13.464	13.5	181.764	1.0027	663033.4483
NEH4_15	2015-08-26	76.28	53.3	13.422	14.79	198.5114	1.1019	536441.6244
NEH4_15	2015-08-27	78.38	58.34	13.379	18.36	245.6384	1.3723	490430.0518
OHH1_15	2015-05-21	56.6	40.28	14.524	3.3	47.9292	0.2272	333523.7499
OHH1_15	2015-05-22	62.66	43.7	14.552	6.33	92.1142	0.435	427033.5863
OHH1_15	2015-05-23	74.66	46.04	14.578	12.33	179.7467	0.8458	734129.695
OHH1_15	2015-05-24	80.36	49.64	14.605	15.18	221.7039	1.0394	851858.9414
OHH1_15	2015-05-25	81.98	54.02	14.63	18	263.34	1.2303	813888.1545
OHH1_15	2015-05-26	79.7	64.64	14.655	22.17	324.9014	1.5128	466856.4017
OHH1_15	2015-05-27	84.02	60.98	14.679	22.5	330.2775	1.5328	719852.3354
OHH1_15	2015-05-28	82.28	61.7	14.702	21.99	323.297	1.4957	640472.3368
OHH1_15	2015-05-29	83.3	63.38	14.725	23.34	343.6815	1.5851	633535.3349
OHH1_15	2015-05-30	84.32	64.64	14.746	24.48	360.9821	1.6601	637445.7308
OHH1_15	2015-05-31	81.32	56.3	14.767	18.81	277.7673	1.2738	750850.3865
OHH1_15	2015-06-01	65.06	48.02	14.788	7.53	111.3536	0.5092	421380.3447
OHH1_15	2015-06-02	58.34	47.96	14.807	4.17	61.7452	0.2816	241916.0991
OHH1_15	2015-06-03	68.3	51.62	14.825	9.96	147.657	0.6718	439619.6237
OHH1_15	2015-06-04	76.7	56.36	14.843	16.53	245.3548	1.1137	596268.4668
OHH1_15	2015-06-05	82.7	58.34	14.86	20.52	304.9272	1.3809	758677.4959
OHH1_15	2015-06-06	81.26	57.32	14.875	19.29	286.9387	1.2968	734071.9881
OHH1_15	2015-06-07	80	55.34	14.89	17.67	263.1063	1.1867	739960.675
OHH1_15	2015-06-08	81.32	56.96	14.904	19.14	285.2626	1.2842	748242.4418
OHH1_15	2015-06-09	76.34	56.3	14.918	16.32	243.4618	1.094	591552.6933
OHH1_15	2015-06-10	79.7	57.32	14.93	18.51	276.3543	1.2398	683539.5699
OHH1_15	2015-06-11	89	63.98	14.941	26.49	395.7871	1.773	854439.4532
OHH1_15	2015-06-12	89	65.96	14.951	27.48	410.8535	1.838	798072.903
OHH1_15	2015-06-13	87.98	67.64	14.961	27.81	416.0654	1.8588	708496.3308
OHH1_15	2015-06-14	88.7	69.02	14.969	28.86	432.0053	1.928	695500.4883
OHH1_15	2015-06-15	86.72	69.38	14.976	28.05	420.0768	1.873	607076.8318
OHH1_15	2015-06-16	84.38	68	14.983	26.19	392.4048	1.748	560324.2593
OHH1_15	2015-06-17	78.68	65.3	14.988	21.99	329.5861	1.4672	432758.5445
OHH1_15	2015-06-18	76.34	65.96	14.993	21.15	317.1019	1.4107	332031.5368
OHH1_15	2015-06-19	81.62	66.98	14.996	24.3	364.4028	1.6204	489227.3743
OHH1_15	2015-06-20	72.68	66.32	14.999	19.5	292.4805	1.3001	198882.4797
OHH1_15	2015-06-21	77.36	65.3	15	21.33	319.95	1.422	387107.91
OHH1_15	2015-06-22	83.96	65.3	15.001	24.63	369.4746	1.6419	626751.6685
OHH1_15	2015-06-23	83.66	65	15	24.33	364.95	1.622	624149.01
OHH1_15	2015-06-24	82.64	59.36	14.999	21	314.979	1.4001	743696.8305
OHH1_15	2015-06-25	80	60.38	14.996	20.19	302.7692	1.3464	619377.0434
OHH1_15	2015-06-26	77.66	63.98	14.993	20.82	312.1543	1.3886	435561.1116
OHH1_15	2015-06-27	73.28	61.94	14.988	17.61	263.9387	1.1749	344462.0287
OHH1_15	2015-06-28	69.98	56.3	14.983	13.14	196.8766	0.877	387809.3089
OHH1_15	2015-06-29	73.04	56.3	14.976	14.67	219.6979	0.9796	485601.448
OHH1_15	2015-06-30	70.7	57.62	14.969	14.16	211.961	0.946	376086.4372
OHH1_15	2015-07-01	75.02	59	14.961	17.01	254.4866	1.137	480566.3651
OHH1_15	2015-07-02	75.62	58.7	14.951	17.16	256.5592	1.1477	508020.836
OHH1_15	2015-07-03	74	59.36	14.941	16.68	249.2159	1.1164	435838.9053
OHH1_15	2015-07-04	76.64	56.96	14.93	16.8	250.824	1.1253	586072.2625
OHH1_15	2015-07-05	77.96	57.62	14.918	17.79	265.3912	1.1925	613716.4776
OHH1_15	2015-07-06	79.64	60.02	14.905	19.83	295.5661	1.3304	608744.4314
OHH1_15	2015-07-07	82.64	60.38	14.891	21.51	320.3054	1.4445	705943.0402
OHH1_15	2015-07-08	77	61.4	14.876	19.2	285.6192	1.2907	477785.5686
OHH1_15	2015-07-09	74.36	62.72	14.86	18.54	275.5044	1.2476	352342.2269
OHH1_15	2015-07-10	75.32	63.68	14.844	19.5	289.458	1.3137	356508.3219
OHH1_15	2015-07-11	76.7	59.66	14.826	18.18	269.5367	1.2262	510745.5302
OHH1_15	2015-07-12	79.04	60.98	14.808	20.01	296.3081	1.3513	554498.8257
OHH1_15	2015-07-13	77.72	63.68	14.789	20.7	306.1323	1.3997	434204.3151
OHH1_15	2015-07-14	76.64	64.64	14.769	20.64	304.8322	1.3975	369797.6213
OHH1_15	2015-07-15	79.28	61.28	14.748	20.28	299.0894	1.3751	550301.2654
OHH1_15	2015-07-16	76.7	53	14.726	14.85	218.6811	1.0084	666588.6496
OHH1_15	2015-07-17	82.7	56.96	14.704	19.83	291.5803	1.3486	777233.6024
OHH1_15	2015-07-18	88.64	65.66	14.681	27.15	398.5891	1.8493	764235.5356
OHH1_15	2015-07-19	89.3	67.94	14.657	28.62	419.4833	1.9527	721530.1099
OHH1_15	2015-07-20	84.62	69.38	14.633	27	395.091	1.8451	502542.0801
OHH1_15	2015-07-21	83	60.68	14.607	21.84	319.0169	1.4952	684246.474
OHH1_15	2015-07-22	80.3	56.66	14.581	18.48	269.4569	1.2674	688360.3385
OHH1_15	2015-07-23	78.98	56.66	14.555	17.82	259.3701	1.2243	641366.6756
OHH1_15	2015-07-24	82.94	57.32	14.527	20.13	292.4285	1.3857	758341.5171
OHH1_15	2015-07-25	84.32	59.36	14.5	21.84	316.68	1.5062	754009.6512
OHH1_15	2015-07-26	85.28	63.62	14.471	24.45	353.8159	1.6896	675383.1745
OHH1_15	2015-07-27	85.28	68.66	14.442	26.97	389.5007	1.8675	533626.2474
OHH1_15	2015-07-28	84.68	66.62	14.412	25.65	369.6678	1.7798	567551.376
OHH1_15	2015-07-29	89	66.32	14.382	27.66	397.8061	1.9232	728633.2756
OHH1_15	2015-07-30	86.66	64.34	14.351	25.5	365.9505	1.7769	694121.4518
OHH1_15	2015-07-31	84.02	61.34	14.319	22.68	324.7549	1.5839	675948.0861
OHH1_15	2015-08-01	83.36	60.02	14.288	21.69	309.9067	1.5181	683175.5433
OHH1_15	2015-08-02	83	60.38	14.255	21.69	309.191	1.5216	659045.8353
OHH1_15	2015-08-03	84.68	60.62	14.222	22.65	322.1283	1.5926	707102.8471
OHH1_15	2015-08-04	80.72	59.3	14.189	20.01	283.9219	1.4102	603827.8185
OHH1_15	2015-08-05	80.72	57.68	14.155	19.2	271.776	1.3564	638907.9796
OHH1_15	2015-08-06	75.98	58.64	14.121	17.31	244.4345	1.2258	465467.7384
OHH1_15	2015-08-07	70.04	57.26	14.086	13.65	192.2739	0.969	322800.8173
OHH1_15	2015-08-08	81.32	56.66	14.051	18.99	266.8285	1.3515	671774.7569
ONH2_15	2015-05-07	64.94	48.92	14.273	7.47	106.6193	0.5234	371590.1752
ONH2_15	2015-05-08	78.38	57.56	14.312	17.97	257.1866	1.2556	579733.8324
ONH2_15	2015-05-09	80.36	56.78	14.351	18.57	266.4981	1.294	665997.0029
ONH2_15	2015-05-10	72.74	56.24	14.388	14.49	208.4821	1.0071	440562.1421
ONH2_15	2015-05-11	77.3	57.62	14.426	17.46	251.878	1.2103	552577.6083
ONH2_15	2015-05-12	60.26	50.24	14.463	5.25	75.9307	0.363	231604.3819
ONH2_15	2015-05-13	54.8	38.72	14.499	2.4	34.7976	0.1655	316130.6777
ONH2_15	2015-05-14	58.88	33.08	14.535	4.44	64.5354	0.3055	501243.4849
ONH2_15	2015-05-15	65.72	48.02	14.57	7.86	114.5202	0.5395	427371.5361
ONH2_15	2015-05-16	66.26	52.22	14.604	9.24	134.941	0.6327	354777.2817
ONH2_15	2015-05-17	68.06	55.52	14.638	11.79	172.582	0.8054	332054.3798
ONH2_15	2015-05-18	75.32	58.4	14.672	16.86	247.3699	1.1491	487052.0361
ONH2_15	2015-05-19	64.34	45.86	14.704	7.17	105.4277	0.4876	440305.9452
ONH2_15	2015-05-20	55.28	38.48	14.736	2.64	38.903	0.1792	342047.2523
ONH2_15	2015-05-21	61.34	47.06	14.768	5.67	83.7346	0.3839	337598.771
ONH2_15	2015-05-22	60.5	42.92	14.798	5.25	77.6895	0.3548	398134.1677
ONH2_15	2015-05-23	63.74	36.32	14.828	6.87	101.8684	0.4633	603244.1288
ONH2_15	2015-05-24	75.02	50.36	14.857	12.69	188.5353	0.8541	682470.0299
ONH2_15	2015-05-25	74.18	59.36	14.885	16.77	249.6214	1.1266	438487.5364
ONH2_15	2015-05-26	73.76	59.84	14.913	16.8	250.5384	1.1265	413595.4278
ONH2_15	2015-05-27	71.84	58.94	14.939	15.39	229.9112	1.0302	376507.9041
ONH2_15	2015-05-28	71.42	53.72	14.965	12.57	188.1101	0.84	496047.0364
ONH2_15	2015-05-29	75.44	57.5	14.99	16.47	246.8853	1.0987	535897.0654
ONH2_15	2015-05-30	78.26	54.8	15.014	16.53	248.1814	1.101	703668.8886
ONH2_15	2015-05-31	53.48	46.52	15.038	1.74	26.1661	0.1157	157394.445
ONH2_15	2015-06-01	58.88	47.48	15.06	4.44	66.8664	0.2948	275000.2722
ONH2_15	2015-06-02	58.88	47.48	15.081	4.44	66.9596	0.2944	275767.74
ONH2_15	2015-06-03	64.28	48.44	15.102	7.14	107.8283	0.4728	407216.2397
ONH2_15	2015-06-04	70.1	53.24	15.121	11.67	176.4621	0.7718	475469.3662
ONH2_15	2015-06-05	74.78	56.96	15.14	15.87	240.2718	1.0482	538117.4917
ONH2_15	2015-06-06	66.26	52.88	15.158	9.57	145.0621	0.6313	366266.7667
ONH2_15	2015-06-07	72.2	48.62	15.174	11.1	168.4314	0.7315	655968.2082
ONH2_15	2015-06-08	71.12	60.68	15.19	15.9	241.521	1.0467	317491.0277
ONH2_15	2015-06-09	73.34	58.58	15.205	15.96	242.6718	1.0497	450163.0546
ONH2_15	2015-06-10	81.2	57.92	15.218	19.56	297.6641	1.2853	750045.6636
ONH2_15	2015-06-11	69.68	55.58	15.231	12.63	192.3675	0.8292	409721.1248
ONH2_15	2015-06-12	79.58	57.14	15.242	18.36	279.8431	1.2046	712752.6109
ONH2_15	2015-06-13	65.9	56.42	15.252	11.16	170.2123	0.7317	269748.7264
ONH2_15	2015-06-14	77.54	60.26	15.262	18.9	288.4518	1.2384	554645.9602
ONH2_15	2015-06-15	78.86	66.8	15.27	22.83	348.6141	1.4951	409605.4132
ONH2_15	2015-06-16	76.46	61.34	15.277	18.9	288.7353	1.2372	486269.6518
ONH2_15	2015-06-17	66.62	56.48	15.283	11.55	176.5187	0.7557	291550.1265
ONH2_15	2015-06-18	77.66	61.64	15.288	19.65	300.4092	1.2853	521572.8497
ONH2_15	2015-06-19	71.48	54.62	15.292	13.05	199.5606	0.8534	497165.7881
ONH2_15	2015-06-20	69.8	56.18	15.295	12.99	198.6821	0.8493	401400.2829
ONH2_15	2015-06-21	79.22	62.42	15.297	20.82	318.4835	1.3611	556810.9062
ONH2_15	2015-06-22	76.16	59.96	15.297	18.06	276.2638	1.1806	515999.7466
ONH2_15	2015-06-23	76.88	62.12	15.297	19.5	298.2915	1.2748	480080.0855
ONH2_15	2015-06-24	75.2	54.08	15.295	14.64	223.9188	0.9572	638740.1559
ONH2_15	2015-06-25	71.12	57.14	15.292	14.13	216.076	0.924	419302.05
ONH2_15	2015-06-26	70.16	57.98	15.288	14.07	215.1022	0.9203	364781.963
ONH2_15	2015-06-27	65.12	58.7	15.283	11.91	182.0205	0.7793	185670.5629
ONH2_15	2015-06-28	67.34	56.3	15.277	11.82	180.5741	0.7737	318569.5243
ONH2_15	2015-06-29	73.34	57.14	15.27	15.24	232.7148	0.998	492875.2799
ONH2_15	2015-06-30	70.58	60.08	15.262	15.33	233.9665	1.0045	319561.7946
ONH2_15	2015-07-01	71.66	58.4	15.253	15.03	229.2526	0.9854	401234.0802
ONH2_15	2015-07-02	69.68	53.84	15.242	11.76	179.2459	0.7716	454544.4662
ONH2_15	2015-07-03	71.06	53.6	15.231	12.33	187.7982	0.8095	504926.5394
ONH2_15	2015-07-04	75.68	52.34	15.218	14.01	213.2042	0.9206	691980.4648
ONH2_15	2015-07-05	77.18	58.58	15.205	17.88	271.8654	1.1759	583791.3052
ONH2_15	2015-07-06	79.28	61.94	15.19	20.61	313.0659	1.3568	565016.1324
ONH2_15	2015-07-07	75.26	57.8	15.175	16.53	250.8428	1.0893	534994.3037
ONH2_15	2015-07-08	67.1	53.06	15.158	10.08	152.7926	0.665	387624.1554
ONH2_15	2015-07-09	72.32	57.98	15.141	15.15	229.3862	1.0006	428353.8611
ONH2_15	2015-07-10	75.02	53.72	15.122	14.37	217.3031	0.9503	627063.5773
ONH2_15	2015-07-11	76.88	56.48	15.103	16.68	251.918	1.1044	620557.7432
ONH2_15	2015-07-12	74.78	60.44	15.082	17.61	265.594	1.1676	441070.443
ONH2_15	2015-07-13	76.16	58.4	15.061	17.28	260.2541	1.1473	542083.96
ONH2_15	2015-07-14	80.12	62.84	15.039	21.48	323.0377	1.4283	558722.5455
ONH2_15	2015-07-15	71.06	56.18	15.016	13.62	204.5179	0.907	426908.8037
ONH2_15	2015-07-16	71	52.34	14.992	11.67	174.9566	0.7784	517290.7714
ONH2_15	2015-07-17	77.3	66.44	14.967	21.87	327.3283	1.4612	349684.9837
ONH2_15	2015-07-18	82.28	67.52	14.942	24.9	372.0558	1.6664	493646.0144
ONH2_15	2015-07-19	85.22	66.74	14.915	25.98	387.4917	1.7419	624709.0064
ONH2_15	2015-07-20	77.84	61.28	14.888	19.56	291.2093	1.3138	510649.1598
ONH2_15	2015-07-21	77.96	63.98	14.86	20.97	311.6142	1.4112	438177.0137
ONH2_15	2015-07-22	75.32	55.82	14.831	15.57	230.9187	1.0498	562484.6309
ONH2_15	2015-07-23	79.76	61.22	14.802	20.49	303.293	1.3843	572674.7512
ONH2_15	2015-07-24	79.94	60.44	14.771	20.19	298.2265	1.3669	597254.7958
ONH2_15	2015-07-25	81.32	65.36	14.74	23.34	344.0316	1.5834	508626.2326
ONH1_15	2015-04-30	66.92	36.86	14.062	8.46	118.9645	0.6016	616874.5168
ONH1_15	2015-05-01	68.24	37.64	14.105	9.12	128.6376	0.6466	644586.9965
ONH1_15	2015-05-02	72.5	37.4	14.148	11.25	159.165	0.7952	772137.973
ONH1_15	2015-05-03	78.8	39.11	14.191	14.4	204.3504	1.0147	942448.7405
ONH1_15	2015-05-04	71.24	46.52	14.233	10.62	151.1545	0.7462	589710.9094
ONH1_15	2015-05-05	63.68	40.22	14.275	6.84	97.641	0.4792	496701.8633
ONH1_15	2015-05-06	71.51	42.98	14.316	10.755	153.9686	0.7513	669441.6154
ONH1_15	2015-05-07	81.5	43.88	14.357	15.75	226.1227	1.097	972242.1773
ONH1_15	2015-05-08	86.45	49.64	14.398	18.225	262.4035	1.2658	1038475.7749
ONH1_15	2015-05-09	85.94	53.18	14.438	19.56	282.4073	1.3548	950052.3511
ONH1_15	2015-05-10	83.06	58.64	14.477	20.85	301.8455	1.4402	725224.8196
ONH1_15	2015-05-11	80.24	55.49	14.516	17.865	259.3283	1.2307	707856.0877
ONH1_15	2015-05-12	60.26	46.13	14.555	5.13	74.6671	0.3525	318469.1658
ONH1_15	2015-05-13	58.58	37.58	14.592	4.29	62.5997	0.294	429975.1843
ONH1_15	2015-05-14	64.13	30.92	14.63	7.065	103.361	0.4829	675631.1259
ONH1_15	2015-05-15	63.95	46.13	14.666	6.975	102.2953	0.4756	421929.1026
ONH1_15	2015-05-16	75.11	53.33	14.702	14.22	209.0624	0.9672	604659.679
ONH1_15	2015-05-17	76.82	52.34	14.738	14.58	214.88	0.9893	686778.2839
ONH1_15	2015-05-18	82.64	55.52	14.772	19.08	281.8498	1.2916	817618.3083
ONH1_15	2015-05-19	61.34	43.52	14.806	5.67	83.95	0.383	409631.2146
ONH1_15	2015-05-20	58.64	36.05	14.84	4.32	64.1088	0.2911	471072.931
ONH1_15	2015-05-21	65.03	43.16	14.872	7.515	111.7631	0.5053	523328.8262
ONH1_15	2015-05-22	62.3	35.72	14.904	6.15	91.6596	0.4126	578729.1509
ONH1_15	2015-05-23	71.51	27.32	14.935	10.755	160.6259	0.7201	974144.2038
ONH1_15	2015-05-24	79.97	45.86	14.965	14.985	224.2505	1.0013	961212.3859
ONH1_15	2015-05-25	79.79	59.81	14.995	19.8	296.901	1.3204	627153.4885
ONH1_15	2015-05-26	80.72	61.82	15.024	21.27	319.5605	1.4157	608092.5861
ONH1_15	2015-05-27	80.3	61.16	15.051	20.73	312.0072	1.3773	613347.0753
ONH1_15	2015-05-28	78.2	53.54	15.078	15.87	239.2879	1.0525	738581.1328
ONH1_15	2015-05-29	82.4	51.26	15.104	16.83	254.2003	1.1143	949519.7859
ONH1_15	2015-05-30	80.78	56.36	15.13	18.57	280.9641	1.2274	766633.2667
ONH1_15	2015-05-31	49.46	43.52	15.154	0	0	0	126832.4999
ONH1_15	2015-06-01	58.88	43.28	15.177	4.44	67.3859	0.2925	367094.0547
ONH1_15	2015-06-02	58.88	43.28	15.2	4.44	67.488	0.2921	368207.5238
ONH1_15	2015-06-03	68.3	43.04	15.221	9.15	139.2722	0.6011	651584.7857
ONH1_15	2015-06-04	74.48	44.33	15.242	12.24	186.5621	0.803	832193.323
ONH1_15	2015-06-05	77.48	50.42	15.261	13.95	212.8909	0.9141	806054.3414
ONH1_15	2015-06-06	71.18	46.04	15.279	10.59	161.8046	0.6931	687949.9639
ONH1_15	2015-06-07	75.38	41.18	15.297	12.69	194.1189	0.8296	932799.2284
ONH1_15	2015-06-08	72.23	61.07	15.313	16.65	254.9614	1.0873	348830.8683
ONH1_15	2015-06-09	70.34	55.67	15.328	13.005	199.3406	0.8484	434316.28
ONH1_15	2015-06-10	82.4	52.16	15.342	17.28	265.1098	1.1263	957771.0861
ONH1_15	2015-06-11	75.8	50.42	15.356	13.11	201.3172	0.8537	755398.2954
ONH1_15	2015-06-12	67.4	54.5	15.368	10.95	168.2796	0.7125	371388.216
ONH1_15	2015-06-13	73.13	53.24	15.378	13.185	202.7589	0.8574	594399.5634
ONH1_15	2015-06-14	72.74	56.78	15.388	14.76	227.1269	0.9592	489479.0157
ONH1_15	2015-06-15	80.48	61.82	15.397	21.15	325.6465	1.3736	629489.8894
ONH1_15	2015-06-16	75.47	58.01	15.404	16.74	257.863	1.0867	553002.9617
ONH1_15	2015-06-17	72.5	51.8	15.411	12.15	187.2437	0.7884	611087.0987
ONH1_15	2015-06-18	75.56	53.42	15.416	14.49	223.3778	0.9399	678646.1543
ONH1_15	2015-06-19	72.38	53.6	15.42	12.99	200.3058	0.8424	562556.231
ONH1_15	2015-06-20	75.47	48.02	15.423	12.735	196.4119	0.8257	806328.2145
ONH1_15	2015-06-21	77	58.19	15.424	17.595	271.3853	1.1408	604961.0262
ONH1_15	2015-06-22	80.96	56.75	15.425	18.855	290.8384	1.2224	793250.9724
ONH1_15	2015-06-23	75.8	57.86	15.424	16.83	259.5859	1.0912	570450.452
ONH1_15	2015-06-24	75.2	51.8	15.423	13.5	208.2105	0.8753	706898.8832
ONH1_15	2015-06-25	77.42	54.08	15.42	15.75	242.865	1.0214	729785.7046
ONH1_15	2015-06-26	74.48	54.74	15.416	14.61	225.2278	0.9477	606206.0807
ONH1_15	2015-06-27	65.72	54.56	15.411	10.14	156.2675	0.658	318800.6916
ONH1_15	2015-06-28	62.42	53.18	15.404	7.8	120.1512	0.5064	253452.6435
ONH1_15	2015-06-29	75.11	55.76	15.397	15.435	237.6527	1.0025	600334.4851
ONH1_15	2015-06-30	68.3	52.28	15.388	10.29	158.3425	0.6687	457406.3048
ONH1_15	2015-07-01	69.08	55.52	15.378	12.3	189.1494	0.7998	399555.8052
ONH1_15	2015-07-02	69.2	48.68	15.368	9.6	147.5328	0.6247	571284.1663
ONH1_15	2015-07-03	72.32	45.05	15.356	11.16	171.373	0.7268	754741.8802
ONH1_15	2015-07-04	78.08	46.94	15.343	14.04	215.4157	0.9151	916470.8856
ONH1_15	2015-07-05	80.87	53.69	15.329	17.28	264.8851	1.1273	859395.5079
ONH1_15	2015-07-06	83.66	54.23	15.313	18.945	290.1048	1.2372	951576.2601
ONH1_15	2015-07-07	78.5	57.62	15.297	18.06	276.2638	1.1806	665066.34
ONH1_15	2015-07-08	71.66	53.3	15.28	12.48	190.6944	0.8168	535661.4615
ONH1_15	2015-07-09	73.76	54.05	15.262	13.905	212.2181	0.9111	586778.7229
ONH1_15	2015-07-10	78.08	50.45	15.242	14.265	217.4271	0.9359	825029.176
ONH1_15	2015-07-11	80.96	53.15	15.222	17.055	259.6112	1.1204	864182.7371
ONH1_15	2015-07-12	79.88	55.76	15.201	17.82	270.8818	1.1723	755978.4273
ONH1_15	2015-07-13	80.18	56.72	15.179	18.45	280.0525	1.2155	739976.2446
ONH1_15	2015-07-14	74.3	59.84	15.155	17.07	258.6959	1.1264	445490.5299
ONH1_15	2015-07-15	72.14	50.18	15.131	11.16	168.862	0.7376	614985.7755
ONH1_15	2015-07-16	74.12	47.12	15.106	12.06	182.1784	0.7984	746979.4472
ONH1_15	2015-07-17	73.52	53.6	15.08	13.56	204.4848	0.8992	575845.3992
ONH1_15	2015-07-18	85.28	65.39	15.054	25.335	381.3931	1.6829	679149.5149
