env_code	date	TMAX	TMIN	DL	GDD	DTR	PTT	PTR	PTD1	PTD2	PTS
WIH1_14	2014-05-09	78.02	58.7	14.401	18.36	19.32	264.4024	1.2749	278.2273	1.3416	547803.0836
WIH1_14	2014-05-10	67.64	42.32	14.439	8.82	25.32	127.352	0.6108	365.5955	1.7536	580460.4916
WIH1_14	2014-05-11	74.66	51.32	14.478	12.99	23.34	188.0692	0.8972	337.9165	1.6121	616338.9303
WIH1_14	2014-05-12	76.64	61.64	14.515	19.14	15	277.8171	1.3186	217.725	1.0334	437003.2937
WIH1_14	2014-05-13	72.98	50.72	14.552	11.85	22.26	172.4412	0.8143	323.9275	1.5297	583096.2276
WIH1_14	2014-05-14	63.62	40.7	14.589	6.81	22.92	99.3511	0.4668	334.3799	1.571	508900.925
WIH1_14	2014-05-15	56.66	39.32	14.625	3.33	17.34	48.7013	0.2277	253.5975	1.1856	355976.7127
WIH1_14	2014-05-16	54.32	36.68	14.66	2.16	17.64	31.6656	0.1473	258.6024	1.2033	344991.1177
WIH1_14	2014-05-17	55.64	38.66	14.695	2.82	16.98	41.4399	0.1919	249.5211	1.1555	345770.9948
WIH1_14	2014-05-18	64.34	44.66	14.729	7.17	19.68	105.6069	0.4868	289.8667	1.3361	465369.7142
WIH1_14	2014-05-19	69.32	47	14.763	9.66	22.32	142.6106	0.6543	329.5102	1.5119	565845.4438
WIH1_14	2014-05-20	73.34	54.68	14.795	14.01	18.66	207.278	0.9469	276.0747	1.2612	522900.9144
WIH1_14	2014-05-21	84.32	56.66	14.827	20.49	27.66	303.8052	1.3819	410.1148	1.8655	857267.298
WIH1_14	2014-05-22	80.66	50.06	14.859	15.36	30.6	228.2342	1.0337	454.6854	2.0594	883166.5893
WIH1_14	2014-05-23	72.32	47	14.889	11.16	25.32	166.1612	0.7495	376.9895	1.7006	669742.7266
WIH1_14	2014-05-24	72.98	44.72	14.919	11.49	28.26	171.4193	0.7702	421.6109	1.8942	740334.6024
WIH1_14	2014-05-25	77.6	48.32	14.948	13.8	29.28	206.2824	0.9232	437.6774	1.9588	823819.3068
WIH1_14	2014-05-26	83	64.28	14.976	23.64	18.72	354.0326	1.5785	280.3507	1.25	618359.8493
WIH1_14	2014-05-27	83.96	61.64	15.004	22.8	22.32	342.0912	1.5196	334.8893	1.4876	731593.227
WIH1_14	2014-05-28	80.3	54.68	15.03	17.49	25.62	262.8747	1.1637	385.0686	1.7046	781207.6912
WIH1_14	2014-05-29	75.98	51.98	15.056	13.98	24	210.4829	0.9285	361.344	1.594	696152.978
WIH1_14	2014-05-30	80.66	50.72	15.08	15.69	29.94	236.6052	1.0405	451.4952	1.9854	894506.9858
WIH1_14	2014-05-31	84.32	52.7	15.104	18.51	31.62	279.575	1.2255	477.5885	2.0935	988393.277
WIH1_14	2014-06-01	87.02	66.38	15.127	26.7	20.64	403.8909	1.7651	312.2213	1.3644	724503.7978
WIH1_14	2014-06-02	84.68	66.62	15.149	25.65	18.06	388.5718	1.6932	273.5909	1.1922	627082.3904
WIH1_14	2014-06-03	78.32	62.36	15.17	20.34	15.96	308.5578	1.3408	242.1132	1.0521	516697.5571
WIH1_14	2014-06-04	75.68	59.66	15.19	17.67	16.02	268.4073	1.1633	243.3438	1.0546	500269.7369
WIH1_14	2014-06-05	72.08	50.66	15.209	11.37	21.42	172.9263	0.7476	325.7768	1.4084	608144.6706
WIH1_14	2014-06-06	78.68	58.34	15.227	18.51	20.34	281.8518	1.2156	309.7172	1.3358	646195.0208
WIH1_14	2014-06-07	80.06	56	15.244	18.03	24.06	274.8493	1.1828	366.7706	1.5783	760718.4856
WIH1_14	2014-06-08	77.66	55.34	15.26	16.5	22.32	251.79	1.0813	340.6032	1.4626	691281.4427
WIH1_14	2014-06-09	73.7	49.28	15.275	11.85	24.42	181.0087	0.7758	373.0155	1.5987	700716.8906
WIH1_14	2014-06-10	73.94	53.3	15.289	13.62	20.64	208.2362	0.8908	315.565	1.35	613891.351
WIH1_14	2014-06-11	69.98	57.68	15.302	13.83	12.3	211.6267	0.9038	188.2146	0.8038	367668.4352
WIH1_14	2014-06-12	73.34	52.7	15.314	13.02	20.64	199.3883	0.8502	316.081	1.3478	610092.0601
WIH1_14	2014-06-13	74.48	51.08	15.325	12.78	23.4	195.8535	0.8339	358.605	1.5269	690030.2512
WIH1_14	2014-06-14	75.68	49.7	15.334	12.84	25.98	196.8886	0.8374	398.3773	1.6943	765911.0409
WIH1_14	2014-06-15	79.7	59.6	15.343	19.65	20.1	301.4899	1.2807	308.3943	1.31	659124.9387
WIH1_14	2014-06-16	84.02	61.7	15.35	22.86	22.32	350.901	1.4893	342.612	1.4541	766355.2068
WIH1_14	2014-06-17	84.92	65.96	15.356	25.44	18.96	390.6566	1.6567	291.1498	1.2347	674568.7454
WIH1_14	2014-06-18	81.98	64.64	15.361	23.31	17.34	358.0649	1.5175	266.3597	1.1288	599903.3493
WIH1_14	2014-06-19	77.66	63.32	15.365	20.49	14.34	314.8288	1.3336	220.3341	0.9333	477278.4073
WIH1_14	2014-06-20	76.34	63.68	15.368	20.01	12.66	307.5137	1.3021	194.5589	0.8238	418657.1211
WIH1_14	2014-06-21	81.68	63.32	15.37	22.5	18.36	345.825	1.4639	282.1932	1.1945	628909.8752
WIH1_14	2014-06-22	79.34	60.32	15.37	19.83	19.02	304.7871	1.2902	292.3374	1.2375	627523.9205
WIH1_14	2014-06-23	81.32	65.36	15.37	23.34	15.96	358.7358	1.5185	245.3052	1.0384	553033.6067
WIH1_14	2014-06-24	81.32	62.96	15.368	22.14	18.36	340.2475	1.4407	282.1565	1.1947	625624.1636
WIH1_14	2014-06-25	80.6	62.96	15.365	21.78	17.64	334.6497	1.4175	271.0386	1.1481	597856.7813
WIH1_14	2014-06-26	82.28	60.38	15.361	21.33	21.9	327.6501	1.3886	336.4059	1.4257	737199.9767
WIH1_14	2014-06-27	83.3	62	15.356	22.65	21.3	347.8134	1.475	327.0828	1.3871	729795.9092
WIH1_14	2014-06-28	85.7	66.02	15.35	25.86	19.68	396.951	1.6847	302.088	1.2821	703533.3474
WIH1_14	2014-06-29	84.02	65	15.343	24.51	19.02	376.0569	1.5975	291.8239	1.2397	667230.1182
WIH1_14	2014-06-30	82.64	66.26	15.334	24.45	16.38	374.9163	1.5945	251.1709	1.0682	573481.6327
WIH1_14	2014-07-01	82.34	62.72	15.325	22.53	19.62	345.2722	1.4701	300.6765	1.2803	668417.2396
WIH1_14	2014-07-02	74.36	56.66	15.314	15.51	17.7	237.5201	1.0128	271.0578	1.1558	543861.2881
WIH1_14	2014-07-03	73.94	51.53	15.302	12.735	22.41	194.871	0.8322	342.9178	1.4645	658382.3046
WIH1_14	2014-07-04	76.04	54.02	15.29	15.03	22.02	229.8087	0.983	336.6858	1.4402	669539.2402
WIH1_14	2014-07-05	77.72	56.3	15.276	17.01	21.42	259.8448	1.1135	327.2119	1.4022	669897.5346
WIH1_14	2014-07-06	77	62.36	15.261	19.68	14.64	300.3365	1.2896	223.421	0.9593	475165.8266
WIH1_14	2014-07-07	81.98	65	15.245	23.49	16.98	358.105	1.5408	258.8601	1.1138	580030.4406
WIH1_14	2014-07-08	81.68	62	15.228	21.84	19.68	332.5795	1.4342	299.687	1.2924	655702.9683
WIH1_14	2014-07-09	76.64	56.6	15.21	16.62	20.04	252.7902	1.0927	304.8084	1.3176	617718.7292
WIH1_14	2014-07-10	77.36	53.06	15.191	15.21	24.3	231.0551	1.0013	369.1413	1.5996	731346.5162
WIH1_14	2014-07-11	78.38	60.32	15.171	19.35	18.06	293.5589	1.2755	273.9883	1.1904	576530.9463
WIH1_14	2014-07-12	76.28	64.04	15.15	20.16	12.24	305.424	1.3307	185.436	0.8079	394208.7497
WIH1_14	2014-07-13	78.98	61.7	15.128	20.34	17.28	307.7035	1.3445	261.4118	1.1423	556338.5182
WIH1_14	2014-07-14	79.64	56.3	15.106	17.97	23.34	271.4548	1.1896	352.574	1.5451	724014.19
WIH1_14	2014-07-15	72.92	53.06	15.082	12.99	19.86	195.9152	0.8613	299.5285	1.3168	569113.2817
WIH1_14	2014-07-16	68.3	49.34	15.057	9.15	18.96	137.7716	0.6077	285.4807	1.2592	505673.5638
WIH1_14	2014-07-17	73.4	49.34	15.032	11.7	24.06	175.8744	0.7783	361.6699	1.6006	667291.0134
WIH1_14	2014-07-18	77	53.3	15.006	15.15	23.7	227.3409	1.0096	355.6422	1.5794	695380.721
WIH1_14	2014-07-19	78.74	57.98	14.979	18.36	20.76	275.0144	1.2257	310.964	1.3859	636832.2382
WIH1_14	2014-07-20	79.4	60.02	14.951	19.71	19.38	294.6842	1.3183	289.7504	1.2962	603975.5168
WIH1_14	2014-07-21	82.04	60.98	14.922	21.51	21.06	320.9722	1.4415	314.2573	1.4113	670670.5122
WIH1_14	2014-07-22	87.62	65	14.893	26.31	22.62	391.8348	1.7666	336.8797	1.5188	765717.2463
WIH1_14	2014-07-23	86.66	58.94	14.862	22.8	27.72	338.8536	1.5341	411.9746	1.8652	891474.8897
WIH1_14	2014-07-24	81.98	51.98	14.831	16.98	30	251.8304	1.1449	444.93	2.0228	883969.4649
WIH1_14	2014-07-25	76.04	60.32	14.8	18.18	15.72	269.064	1.2284	232.656	1.0622	469529.588
WIH1_14	2014-07-26	73.64	62.72	14.767	18.18	10.92	268.4641	1.2311	161.2556	0.7395	324708.8912
WIH1_14	2014-07-27	79.04	63.98	14.734	21.51	15.06	316.9283	1.4599	221.894	1.0221	467587.698
ILH1_14	2014-05-06	79.76	49.04	14.056	14.88	30.72	209.1533	1.0586	431.8003	2.1855	781736.8264
ILH1_14	2014-05-07	86.9	62.78	14.092	24.84	24.12	350.0453	1.7627	339.899	1.7116	716945.8364
ILH1_14	2014-05-08	89.48	64.1	14.127	26.79	25.38	378.4623	1.8964	358.5433	1.7966	777904.2986
ILH1_14	2014-05-09	79.58	54.56	14.162	17.07	25.02	241.7453	1.2053	354.3332	1.7667	673123.5536
ILH1_14	2014-05-10	76.82	52.34	14.197	14.58	24.48	206.9923	1.027	347.5426	1.7243	637283.4123
ILH1_14	2014-05-11	83.48	57.08	14.231	20.28	26.4	288.6047	1.4251	375.6984	1.8551	751513.0261
ILH1_14	2014-05-12	84.62	66.44	14.265	25.53	18.18	364.1855	1.7897	259.3377	1.2744	558839.263
ILH1_14	2014-05-13	69.26	51.44	14.298	10.35	17.82	147.9843	0.7239	254.7904	1.2463	439709.2029
ILH1_14	2014-05-14	53.3	44.54	14.331	1.65	8.76	23.6461	0.1151	125.5396	0.6113	176024.6714
ILH1_14	2014-05-15	57.5	44	14.363	3.75	13.5	53.8612	0.2611	193.9005	0.9399	282676.7775
ILH1_14	2014-05-16	52.76	39.62	14.394	1.38	13.14	19.8637	0.0959	189.1372	0.9129	251499.0332
ILH1_14	2014-05-17	58.1	37.28	14.425	4.05	20.82	58.4213	0.2808	300.3285	1.4433	413208.9189
ILH1_14	2014-05-18	66.08	37.52	14.455	8.04	28.56	116.2182	0.5562	412.8348	1.9758	618235.8007
ILH1_14	2014-05-19	72.74	43.46	14.485	11.37	29.28	164.6944	0.7849	424.1208	2.0214	713861.8934
ILH1_14	2014-05-20	85.55	57.47	14.514	21.51	28.08	312.1961	1.482	407.5531	1.9347	845995.6202
ILH1_14	2014-05-21	89.24	66.14	14.542	27.69	23.1	402.668	1.9041	335.9202	1.5885	759023.7716
ILH1_14	2014-05-22	76.28	56.84	14.57	16.56	19.44	241.2792	1.1366	283.2408	1.3342	549362.0729
ILH1_14	2014-05-23	76.88	52.28	14.597	14.58	24.6	212.8243	0.9988	359.0862	1.6853	677002.6357
ILH1_14	2014-05-24	77.06	50.36	14.624	13.71	26.7	200.495	0.9375	390.4608	1.8258	727580.7813
ILH1_14	2014-05-25	80.72	60.38	14.65	20.55	20.34	301.0575	1.4027	297.981	1.3884	615960.9948
ILH1_14	2014-05-26	87.8	59.6	14.674	23.7	28.2	347.7738	1.6151	413.8068	1.9218	895042.4249
ILH1_14	2014-05-27	86.54	64.7	14.699	25.62	21.84	376.5884	1.743	321.0262	1.4858	713665.7956
ILH1_14	2014-05-28	85.64	63.98	14.722	24.81	21.66	365.2528	1.6852	318.8785	1.4713	702395.5145
ILH1_14	2014-05-29	84.14	62.72	14.745	23.43	21.42	345.4753	1.589	315.8379	1.4527	683931.4016
ILH1_14	2014-05-30	85.94	64.16	14.767	25.05	21.78	369.9133	1.6963	321.6253	1.4749	712890.9762
ILH1_14	2014-05-31	86.96	62.42	14.788	24.69	24.54	365.1157	1.6696	362.8975	1.6595	801652.0312
ILH1_14	2014-06-01	89.54	62.24	14.808	25.89	27.3	383.3791	1.7484	404.2584	1.8436	908594.298
ILH1_14	2014-06-02	80.66	69.14	14.828	24.9	11.52	369.2172	1.6793	170.8186	0.7769	379428.0616
ILH1_14	2014-06-03	87.08	67.94	14.846	27.51	19.14	408.4135	1.853	284.1524	1.2892	653956.0748
ILH1_14	2014-06-04	76.82	60.26	14.864	18.54	16.56	275.5786	1.2473	246.1478	1.1141	501540.284
ILH1_14	2014-06-05	77.24	57.02	14.881	17.13	20.22	254.9115	1.1511	300.8938	1.3588	601162.7016
ILH1_14	2014-06-06	81.08	57.62	14.897	19.35	23.46	288.257	1.2989	349.4836	1.5748	722107.9135
ILH1_14	2014-06-07	81.56	59.3	14.912	20.43	22.26	304.6522	1.37	331.9411	1.4928	697243.7565
ILH1_14	2014-06-08	75.98	58.34	14.926	17.16	17.64	256.1302	1.1497	263.2946	1.1818	527868.9762
ILH1_14	2014-06-09	79.82	53.72	14.939	16.77	26.1	250.527	1.1226	389.9079	1.7471	777848.3481
ILH1_14	2014-06-10	68.6	62	14.952	15.3	6.59999999999999	228.7656	1.0233	98.6832	0.4414	192701.7636
ILH1_14	2014-06-11	71.66	62.66	14.963	17.16	9	256.7651	1.1468	134.667	0.6015	270657.7982
ILH1_14	2014-06-12	81.56	59.6	14.973	20.58	21.96	308.1443	1.3745	328.8071	1.4666	694962.9222
ILH1_14	2014-06-13	74.06	53.78	14.983	13.92	20.28	208.5634	0.9291	303.8552	1.3535	582012.4457
ILH1_14	2014-06-14	77.12	49.82	14.991	13.56	27.3	203.278	0.9045	409.2543	1.8211	778793.556
ILH1_14	2014-06-15	84.68	53.96	14.999	19.32	30.72	289.7807	1.2881	460.7693	2.0481	958151.9136
ILH1_14	2014-06-16	87.32	68.6	15.005	27.96	18.72	419.5398	1.8634	280.8936	1.2476	657172.9363
ILH1_14	2014-06-17	90.26	72.2	15.011	31.23	18.06	468.7935	2.0805	271.0987	1.2031	661124.7941
ILH1_14	2014-06-18	89.54	69.62	15.015	29.58	19.92	444.1437	1.97	299.0988	1.3267	714782.5436
ILH1_14	2014-06-19	91.1	70.52	15.019	30.81	20.58	462.7354	2.0514	309.091	1.3703	750278.5103
ILH1_14	2014-06-20	86.72	67.4	15.021	27.06	19.32	406.4683	1.8015	290.2057	1.2862	671836.8401
ILH1_14	2014-06-21	87.74	64.7	15.023	26.22	23.04	393.9031	1.7453	346.1299	1.5336	792674.2481
ILH1_14	2014-06-22	86.06	63.74	15.023	24.9	22.32	374.0727	1.6575	335.3134	1.4857	754604.4086
ILH1_14	2014-06-23	88.76	67.82	15.023	28.29	20.94	425.0007	1.8831	314.5816	1.3939	739990.7663
ILH1_14	2014-06-24	81.74	67.52	15.021	24.63	14.22	369.9672	1.6397	213.5986	0.9467	478895.4666
ILH1_14	2014-06-25	84.5	64.4	15.019	24.45	20.1	367.2145	1.6279	301.8819	1.3383	675107.2777
ILH1_14	2014-06-26	85.28	65.66	15.015	25.47	19.62	382.4321	1.6963	294.5943	1.3067	667657.9456
ILH1_14	2014-06-27	86.48	65.12	15.011	25.8	21.36	387.2838	1.7187	320.635	1.423	729658.5899
ILH1_14	2014-06-28	84.8	69.14	15.005	26.97	15.66	404.6848	1.7974	234.9783	1.0437	542769.2553
ILH1_14	2014-06-29	83.12	71.3	14.999	27.21	11.82	408.1228	1.8141	177.2882	0.7881	410625.2345
ILH1_14	2014-06-30	86.96	66.32	14.991	26.64	20.64	399.3602	1.7771	309.4142	1.3768	710978.3775
ILH1_14	2014-07-01	83.78	66.32	14.983	25.05	17.46	375.3242	1.6719	261.6032	1.1653	588332.0269
ILH1_14	2014-07-02	71.3	59.78	14.973	15.54	11.52	232.6804	1.0379	172.489	0.7694	338537.3271
ILH1_14	2014-07-03	75.14	58.16	14.963	16.65	16.98	249.1339	1.1127	254.0717	1.1348	506763.3369
ILH1_14	2014-07-04	78.38	53.06	14.952	15.72	25.32	235.0454	1.0514	378.5846	1.6934	744028.9403
ILH1_14	2014-07-05	78.2	57.74	14.94	17.97	20.46	268.4718	1.2028	305.6724	1.3695	620803.4045
ILH1_14	2014-07-06	83.6	62.96	14.926	23.28	20.64	347.4773	1.5597	308.0726	1.3828	673925.7084
ILH1_14	2014-07-07	86.9	71.24	14.912	29.07	15.66	433.4918	1.9494	233.5219	1.0502	550687.5807
ILH1_14	2014-07-08	81.56	64.52	14.897	23.04	17.04	343.2269	1.5466	253.8449	1.1439	552405.4901
ILH1_14	2014-07-09	79.58	60.62	14.881	20.1	18.96	299.1081	1.3507	282.1438	1.2741	588641.0972
ILH1_14	2014-07-10	79.46	57.98	14.865	18.72	21.48	278.2728	1.2593	319.3002	1.445	652344.8687
ILH1_14	2014-07-11	82.76	56.66	14.847	19.71	26.1	292.6344	1.3275	387.5067	1.7579	802126.7555
ILH1_14	2014-07-12	83.9	68.54	14.829	26.22	15.36	388.8164	1.7682	227.7734	1.0358	514889.323
ILH1_14	2014-07-13	83.18	69.38	14.809	26.28	13.8	389.1805	1.7746	204.3642	0.9319	461712.075
ILH1_14	2014-07-14	84.26	59.78	14.789	22.02	24.48	325.6538	1.4889	362.0347	1.6553	771209.0975
ILH1_14	2014-07-15	70.28	52.46	14.768	11.37	17.82	167.9122	0.7699	263.1658	1.2067	477020.6568
ILH1_14	2014-07-16	73.76	52.28	14.746	13.02	21.48	191.9929	0.883	316.7441	1.4567	588696.062
ILH1_14	2014-07-17	77.54	52.16	14.724	14.85	25.38	218.6514	1.0086	373.6951	1.7237	713646.617
ILH1_14	2014-07-18	77.12	58.4	14.701	17.76	18.72	261.0898	1.2081	275.2027	1.2734	548280.7429
ILH1_14	2014-07-19	78.2	54.68	14.677	16.44	23.52	241.2899	1.1201	345.203	1.6025	673242.502
ILH1_14	2014-07-20	79.4	56.84	14.652	18.12	22.56	265.4942	1.2367	330.5491	1.5397	659838.3454
ILH1_14	2014-07-21	83.66	58.88	14.626	21.27	24.78	311.095	1.4543	362.4323	1.6942	755595.2075
ILH1_14	2014-07-22	86.36	62	14.6	24.18	24.36	353.028	1.6562	355.656	1.6685	770370.8127
ILH1_14	2014-07-23	77.36	57.14	14.573	17.25	20.22	251.3843	1.1837	294.6661	1.3875	577565.6622
ILH1_14	2014-07-24	76.64	54.38	14.546	15.51	22.26	225.6085	1.0663	323.794	1.5303	617092.0076
MOH1_14	2014-05-07	89.51	67.01	14.009	28.26	22.5	395.8943	2.0173	315.2025	1.6061	691140.9537
MOH1_14	2014-05-08	82.04	65.48	14.043	23.76	16.56	333.6617	1.6919	232.5521	1.1792	481760.3213
MOH1_14	2014-05-09	75.47	54.95	14.076	15.21	20.52	214.096	1.0806	288.8395	1.4578	530249.257
MOH1_14	2014-05-10	83.48	50.99	14.11	17.235	32.49	243.1858	1.2215	458.4339	2.3026	869819.5082
MOH1_14	2014-05-11	87.08	63.5	14.142	25.29	23.58	357.6512	1.7883	333.4684	1.6674	710121.6596
MOH1_14	2014-05-12	87.98	56.93	14.174	22.455	31.05	318.2772	1.5842	440.1027	2.1906	903950.8507
MOH1_14	2014-05-13	57.47	50	14.206	3.735	7.47	53.0594	0.2629	106.1188	0.5258	162013.5997
MOH1_14	2014-05-14	52.97	46.94	14.237	1.485	6.03	21.1419	0.1043	85.8491	0.4235	122113.3769
MOH1_14	2014-05-15	59.54	41.99	14.268	4.77	17.55	68.0584	0.3343	250.4034	1.23	362741.8874
MOH1_14	2014-05-16	58.46	36.5	14.298	4.23	21.96	60.4805	0.2958	313.9841	1.5359	426308.1419
MOH1_14	2014-05-17	64.49	36.5	14.327	7.245	27.99	103.7991	0.5057	401.0127	1.9537	580218.7946
MOH1_14	2014-05-18	71.51	42.53	14.356	10.755	28.98	154.3988	0.7492	416.0369	2.0187	681118.2062
MOH1_14	2014-05-19	80.96	53.51	14.385	17.235	27.45	247.9255	1.1981	394.8682	1.9082	763813.7745
MOH1_14	2014-05-20	86.54	63.05	14.413	24.795	23.49	357.3703	1.7203	338.5614	1.6298	729952.083
MOH1_14	2014-05-21	86	67.46	14.44	26.73	18.54	385.9812	1.8511	267.7176	1.2839	593252.1354
MOH1_14	2014-05-22	81.5	61.97	14.466	21.735	19.53	314.4185	1.5025	282.521	1.3501	586354.5008
MOH1_14	2014-05-23	81.95	57.47	14.492	19.71	24.48	285.6373	1.3601	354.7642	1.6892	716791.9885
MOH1_14	2014-05-24	69.08	61.07	14.517	15.075	8.01	218.8438	1.0384	116.2812	0.5518	219700.1949
MOH1_14	2014-05-25	84.92	63.5	14.542	24.21	21.42	352.0618	1.6648	311.4896	1.473	672295.4536
MOH1_14	2014-05-26	84.02	65.48	14.566	24.75	18.54	360.5085	1.6992	270.0536	1.2728	588073.3974
MOH1_14	2014-05-27	82.49	64.49	14.589	23.49	18	342.6956	1.6101	262.602	1.2338	563095.163
MOH1_14	2014-05-28	84.92	64.49	14.611	24.705	20.43	360.9648	1.6908	298.5027	1.3983	651640.2684
MOH1_14	2014-05-29	84.02	65.48	14.633	24.75	18.54	362.1667	1.6914	271.2958	1.267	593495.8242
MOH1_14	2014-05-30	84.92	68	14.654	26.46	16.92	387.7448	1.8057	247.9457	1.1546	555618.9155
MOH1_14	2014-05-31	87.53	67.46	14.674	27.495	20.07	403.4616	1.8737	294.5072	1.3677	669804.5297
MOH1_14	2014-06-01	86.54	68.54	14.693	27.54	18	404.6452	1.8744	264.474	1.2251	602627.928
MOH1_14	2014-06-02	84.92	70.07	14.712	27.495	14.85	404.5064	1.8689	218.4732	1.0094	498165.4046
MOH1_14	2014-06-03	89.51	68	14.73	28.755	21.51	423.5611	1.9521	316.8423	1.4603	735112.8858
MOH1_14	2014-06-04	80.96	66.47	14.747	23.715	14.49	349.7251	1.6081	213.684	0.9826	464581.1787
MOH1_14	2014-06-05	70.52	65.03	14.763	17.775	5.48999999999999	262.4123	1.204	81.0489	0.3719	162188.8916
MOH1_14	2014-06-06	78.98	65.93	14.778	22.455	13.05	331.84	1.5195	192.8529	0.8831	412990.6244
MOH1_14	2014-06-07	77.54	63.95	14.792	20.745	13.59	306.86	1.4024	201.0233	0.9187	420725.6593
MOH1_14	2014-06-08	73.49	59.54	14.806	16.515	13.95	244.5211	1.1154	206.5437	0.9422	406817.1835
MOH1_14	2014-06-09	74.48	61.07	14.818	17.775	13.41	263.3899	1.1996	198.7094	0.905	399123.6666
MOH1_14	2014-06-10	75.02	61.52	14.83	18.27	13.5	270.9441	1.232	200.205	0.9103	405392.7421
MOH1_14	2014-06-11	73.49	62.51	14.841	18	10.98	267.138	1.2129	162.9542	0.7398	328902.806
MOH1_14	2014-06-12	69.98	59	14.851	14.49	10.98	215.191	0.9757	163.064	0.7393	312346.1153
MOH1_14	2014-06-13	76.01	54.95	14.86	15.48	21.06	230.0328	1.0417	312.9516	1.4172	609024.3432
MOH1_14	2014-06-14	80.51	53.51	14.868	17.01	27	252.9047	1.1441	401.436	1.816	799905.131
MOH1_14	2014-06-15	81.5	66.92	14.875	24.21	14.58	360.1238	1.6276	216.8775	0.9802	478810.7584
MOH1_14	2014-06-16	89.96	68.99	14.881	29.475	20.97	438.6175	1.9807	312.0546	1.4092	738113.5807
MOH1_14	2014-06-17	89.51	75.02	14.886	32.265	14.49	480.2968	2.1675	215.6981	0.9734	528286.4997
MOH1_14	2014-06-18	91.04	75.47	14.891	33.255	15.57	495.2002	2.2332	231.8529	1.0456	574879.2862
MOH1_14	2014-06-19	89.06	73.49	14.894	31.275	15.57	465.8098	2.0998	231.8996	1.0454	561433.4516
MOH1_14	2014-06-20	91.49	71.51	14.897	31.5	19.98	469.2555	2.1145	297.6421	1.3412	722737.7242
MOH1_14	2014-06-21	91.04	68.54	14.898	29.79	22.5	443.8114	1.9996	335.205	1.5103	796924.0231
MOH1_14	2014-06-22	89.96	68.99	14.898	29.475	20.97	439.1186	1.9785	312.4111	1.4076	739800.9805
MOH1_14	2014-06-23	82.49	68	14.898	25.245	14.49	376.1	1.6945	215.872	0.9726	483985.0732
MOH1_14	2014-06-24	84.92	68	14.897	26.46	16.92	394.1746	1.7762	252.0572	1.1358	574198.804
MOH1_14	2014-06-25	87.98	65.93	14.894	26.955	22.05	401.4678	1.8098	328.4127	1.4805	752832.104
MOH1_14	2014-06-26	87.98	67.55	14.891	27.765	20.43	413.4486	1.8645	304.2231	1.372	704579.9264
MOH1_14	2014-06-27	87.98	69.53	14.887	28.755	18.45	428.0757	1.9316	274.6652	1.2393	644048.9533
MOH1_14	2014-06-28	85.01	70.07	14.881	27.54	14.94	409.8227	1.8507	222.3221	1.004	513062.9137
MOH1_14	2014-06-29	88.07	69.53	14.875	28.8	18.54	428.4	1.9361	275.7825	1.2464	646516.9147
MOH1_14	2014-06-30	92.48	71.96	14.868	32.22	20.52	479.047	2.1671	305.0914	1.3801	745916.0111
MOH1_14	2014-07-01	83.03	71.51	14.86	27.27	11.52	405.2322	1.8351	171.1872	0.7752	393125.3105
MOH1_14	2014-07-02	74.03	59.54	14.851	16.785	14.49	249.274	1.1302	215.191	0.9757	426863.192
MOH1_14	2014-07-03	79.52	55.94	14.841	17.73	23.58	263.1309	1.1947	349.9508	1.5888	703527.701
MOH1_14	2014-07-04	82.04	57.47	14.83	19.755	24.57	292.9666	1.3321	364.3731	1.6568	753863.6402
MOH1_14	2014-07-05	80.51	62.51	14.819	21.51	18	318.7567	1.4515	266.742	1.2147	565336.5638
MOH1_14	2014-07-06	86.54	69.98	14.806	28.26	16.56	418.4176	1.9087	245.1874	1.1185	568205.799
MOH1_14	2014-07-07	91.94	67.01	14.793	29.475	24.93	436.0237	1.9925	368.7895	1.6853	867152.19
MOH1_14	2014-07-08	83.03	66.02	14.778	24.525	17.01	362.4305	1.6596	251.3738	1.151	553691.1965
MOH1_14	2014-07-09	83.48	63.5	14.763	23.49	19.98	346.7829	1.5911	294.9647	1.3534	640033.8838
MOH1_14	2014-07-10	81.5	61.52	14.747	21.51	19.98	317.208	1.4586	294.6451	1.3549	621440.5927
MOH1_14	2014-07-11	89.51	65.48	14.73	27.495	24.03	405.0014	1.8666	353.9619	1.6314	808095.9734
MOH1_14	2014-07-12	92.03	77	14.713	34.515	15.03	507.8192	2.3459	221.1364	1.0215	549952.5777
MOH1_14	2014-07-13	86.99	71.51	14.694	29.25	15.48	429.7995	1.9906	227.4631	1.0535	529761.379
MOH1_14	2014-07-14	84.47	62.96	14.675	23.715	21.51	348.0176	1.616	315.6592	1.4658	682939.9144
MOH1_14	2014-07-15	73.49	56.48	14.655	14.985	17.01	219.6052	1.0225	249.2815	1.1607	474809.1483
MOH1_14	2014-07-16	77.54	54.5	14.634	16.02	23.04	234.4367	1.0947	337.1674	1.5744	651499.5076
MOH1_14	2014-07-17	79.52	54.05	14.613	16.785	25.47	245.2792	1.1486	372.1931	1.743	726468.2519
MOH1_14	2014-07-18	81.05	60.53	14.591	20.79	20.52	303.3469	1.4249	299.4073	1.4063	618513.7793
MOH1_14	2014-07-19	83.03	58.55	14.568	20.79	24.48	302.8687	1.4271	356.6246	1.6804	735551.672
MOH1_14	2014-07-20	84.47	62.96	14.544	23.715	21.51	344.911	1.6306	312.8414	1.479	670801.4731
