env_code	date	TMAX	TMIN	DL	GDD	DTR	PTT	PTR	PTD1	PTD2	PTS
ILH1_15	2015-06-11	88.58	67.4	14.963	27.99	21.18	418.8144	1.8706	316.9163	1.4155	739660.1541
ILH1_15	2015-06-12	86.6	67.4	14.973	27	19.2	404.271	1.8032	287.4816	1.2823	662887.1475
ILH1_15	2015-06-13	85.52	68.96	14.983	27.24	16.56	408.1369	1.8181	248.1185	1.1053	574288.543
ILH1_15	2015-06-14	82.94	71.3	14.991	27.12	11.64	406.5559	1.8091	174.4952	0.7765	403469.96
ILH1_15	2015-06-15	86.9	70.28	14.998	28.59	16.62	428.7928	1.9063	249.2668	1.1081	587617.8806
ILH1_15	2015-06-16	80.48	64.58	15.005	22.53	15.9	338.0627	1.5015	238.5795	1.0596	519298.1758
ILH1_15	2015-06-17	76.88	63.38	15.01	20.13	13.5	302.1513	1.3411	202.635	0.8994	426607.9924
ILH1_15	2015-06-18	83.06	66.62	15.015	24.84	16.44	372.9726	1.6543	246.8466	1.0949	554774.2063
ILH1_15	2015-06-19	74.42	63.68	15.018	19.05	10.74	286.0929	1.2685	161.2933	0.7151	334520.0553
ILH1_15	2015-06-20	81.74	66.56	15.021	24.15	15.18	362.7572	1.6077	228.0188	1.0106	507937.895
ILH1_15	2015-06-21	82.7	67.16	15.022	24.93	15.54	374.4985	1.6596	233.4419	1.0345	525523.6413
ILH1_15	2015-06-22	86.6	69.98	15.023	28.29	16.62	425.0007	1.8831	249.6823	1.1063	587327.9148
ILH1_15	2015-06-23	80.66	63.02	15.022	21.84	17.64	328.0805	1.4539	264.9881	1.1743	571939.9267
ILH1_15	2015-06-24	74.72	62.3	15.021	18.51	12.42	278.0387	1.2323	186.5608	0.8268	383975.2672
ILH1_15	2015-06-25	81.02	65.9	15.018	23.46	15.12	352.3223	1.5621	227.0722	1.0068	501022.1322
ILH1_15	2015-06-26	71.9	64.16	15.015	18.03	7.74000000000001	270.7205	1.2008	116.2161	0.5155	237422.6239
ILH1_15	2015-06-27	75.74	56.78	15.01	16.26	18.96	244.0626	1.0833	284.5896	1.2632	566084.345
ILH1_15	2015-06-28	77	54.92	15.005	15.96	22.08	239.4798	1.0636	331.3104	1.4715	655815.5519
ILH1_15	2015-06-29	78.68	63.44	14.999	21.06	15.24	315.8789	1.4041	228.5848	1.0161	487264.5049
ILH1_15	2015-06-30	81.32	62.84	14.991	22.08	18.48	331.0013	1.4729	277.0337	1.2327	598698.1951
ILH1_15	2015-07-01	75.8	60.56	14.983	18.18	15.24	272.3909	1.2134	228.3409	1.0172	466519.1961
ILH1_15	2015-07-02	76.16	57.62	14.973	16.89	18.54	252.894	1.128	277.5994	1.2382	556056.0504
ILH1_15	2015-07-03	76.4	59.66	14.963	18.03	16.74	269.7829	1.205	250.4806	1.1188	509944.9228
ILH1_15	2015-07-04	79.46	56.24	14.952	17.85	23.22	266.8932	1.1938	347.1854	1.553	704434.536
ILH1_15	2015-07-05	82.34	57.26	14.939	19.8	25.08	295.7922	1.3254	374.6701	1.6788	781368.6904
ILH1_15	2015-07-06	86.9	61.82	14.926	24.36	25.08	363.5974	1.6321	374.3441	1.6803	830967.0122
ILH1_15	2015-07-07	75.5	55.58	14.912	15.54	19.92	231.7325	1.0421	297.047	1.3358	580627.4406
ILH1_15	2015-07-08	71.42	55.1	14.897	13.26	16.32	197.5342	0.8901	243.119	1.0955	458223.0938
ILH1_15	2015-07-09	67.88	60.56	14.881	14.22	7.31999999999999	211.6078	0.9556	108.9289	0.4919	208197.5484
ILH1_15	2015-07-10	78.32	61.16	14.865	19.74	17.16	293.4351	1.328	255.0834	1.1544	528882.3201
ILH1_15	2015-07-11	79.58	59.96	14.847	19.77	19.62	293.5252	1.3316	291.2981	1.3215	603497.0322
ILH1_15	2015-07-12	85.82	69.98	14.828	27.9	15.84	413.7012	1.8816	234.8755	1.0682	542609.99
ILH1_15	2015-07-13	90.74	71.9	14.809	31.32	18.84	463.8179	2.1149	279.0016	1.2722	671985.2344
ILH1_15	2015-07-14	86.3	64.1	14.789	25.2	22.2	372.6828	1.704	328.3158	1.5011	730261.5399
ILH1_15	2015-07-15	79.82	59.3	14.768	19.56	20.52	288.8621	1.3245	303.0394	1.3895	622601.6866
ILH1_15	2015-07-16	82.76	63.98	14.746	23.37	18.78	344.614	1.5848	276.9299	1.2736	599228.6395
ILH1_15	2015-07-17	89.96	72.2	14.724	31.08	17.76	457.6219	2.1108	261.4982	1.2062	624364.6619
ILH1_15	2015-07-18	90.62	71	14.7	30.81	19.62	452.907	2.0959	288.414	1.3347	685218.019
INH1_15	2015-05-14	64.7	42.68	14.365	7.35	22.02	105.5827	0.5117	316.3173	1.5329	487923.7688
INH1_15	2015-05-15	74	49.28	14.397	12	24.72	172.764	0.8335	355.8938	1.717	631662.5096
INH1_15	2015-05-16	80.96	59.72	14.429	20.34	21.24	293.4859	1.4097	306.472	1.472	622098.7646
INH1_15	2015-05-17	76.04	63.68	14.461	19.86	12.36	287.1955	1.3733	178.738	0.8547	361138.4252
INH1_15	2015-05-18	80.06	59.3	14.492	19.68	20.76	285.2026	1.358	300.8539	1.4325	607606.1172
INH1_15	2015-05-19	75.68	44.66	14.522	12.84	31.02	186.4625	0.8842	450.4724	2.1361	787235.4915
INH1_15	2015-05-20	56.36	38.96	14.551	3.18	17.4	46.2722	0.2185	253.1874	1.1958	351171.258
INH1_15	2015-05-21	56.66	41.66	14.58	3.33	15	48.5514	0.2284	218.7	1.0288	313507.6747
INH1_15	2015-05-22	69.68	43.04	14.608	9.84	26.64	143.7427	0.6736	389.1571	1.8237	640791.4686
INH1_15	2015-05-23	77	49.64	14.636	13.5	27.36	197.586	0.9224	400.441	1.8694	742218.5367
INH1_15	2015-05-24	81.38	54.68	14.663	18.03	26.7	264.3739	1.2296	391.5021	1.8209	781065.3955
INH1_15	2015-05-25	83.72	62.66	14.689	23.19	21.06	340.6379	1.5787	309.3503	1.4337	665157.621
INH1_15	2015-05-26	81.68	64.04	14.714	22.86	17.64	336.362	1.5536	259.555	1.1989	556518.0398
INH1_15	2015-05-27	78.38	61.7	14.739	20.04	16.68	295.3696	1.3597	245.8465	1.1317	507584.3427
INH1_15	2015-05-28	80.36	52.04	14.763	16.2	28.32	239.1606	1.0973	418.0882	1.9183	817203.981
INH1_15	2015-05-29	82.94	59.3	14.786	21.12	23.64	312.2803	1.4284	349.541	1.5988	735140.9574
INH1_15	2015-05-30	83.66	60.98	14.808	22.32	22.68	330.5146	1.5073	335.8454	1.5316	719323.5432
INH1_15	2015-05-31	72.02	52.04	14.83	12.03	19.98	178.4049	0.8112	296.3034	1.3473	545141.8991
INH1_15	2015-06-01	60.02	50.06	14.85	5.04	9.96	74.844	0.3394	147.906	0.6707	241780.1633
INH1_15	2015-06-02	66.98	46.04	14.87	8.49	20.94	126.2463	0.5709	311.3778	1.4082	523303.8349
INH1_15	2015-06-03	71.66	46.04	14.889	10.83	25.62	161.2479	0.7274	381.4562	1.7207	668477.2752
INH1_15	2015-06-04	76.64	50	14.907	13.32	26.64	198.5612	0.8935	397.1225	1.7871	749696.7451
INH1_15	2015-06-05	81.02	55.34	14.924	18.18	25.68	271.3183	1.2182	383.2483	1.7207	779924.3734
INH1_15	2015-06-06	78.02	52.64	14.941	15.33	25.38	229.0455	1.026	379.2026	1.6987	740275.8866
INH1_15	2015-06-07	80.06	58.34	14.956	19.2	21.72	287.1552	1.2838	324.8443	1.4523	672398.6363
INH1_15	2015-06-08	84.68	60.32	14.97	22.5	24.36	336.825	1.503	364.6692	1.6273	791569.199
INH1_15	2015-06-09	81.62	56.96	14.984	19.29	24.66	289.0414	1.2874	369.5054	1.6458	767271.6611
INH1_15	2015-06-10	85.04	61.34	14.996	23.19	23.7	347.7572	1.5464	355.4052	1.5804	780155.1008
INH1_15	2015-06-11	90.32	68	15.008	29.16	22.32	437.6333	1.943	334.9786	1.4872	795931.3547
INH1_15	2015-06-12	89.36	70.04	15.018	29.7	19.32	446.0346	1.9776	290.1478	1.2865	694575.7861
INH1_15	2015-06-13	87.02	65.6	15.028	26.31	21.42	395.3867	1.7507	321.8998	1.4253	738300.7141
INH1_15	2015-06-14	85.46	69.44	15.036	27.45	16.02	412.7382	1.8256	240.8767	1.0654	561020.2839
INH1_15	2015-06-15	85.01	69.53	15.044	27.27	15.48	410.2499	1.8127	232.8811	1.029	541425.26
INH1_15	2015-06-16	83.03	66.02	15.051	24.525	17.01	369.1258	1.6295	256.0175	1.1302	574337.2779
INH1_15	2015-06-17	77.99	59.99	15.056	18.99	18	285.9134	1.2613	271.008	1.1955	562999.3039
INH1_15	2015-06-18	79.97	64.49	15.061	22.23	15.48	334.806	1.476	233.1443	1.0278	507254.8217
INH1_15	2015-06-19	77.54	64.49	15.064	21.015	13.05	316.57	1.395	196.5852	0.8663	420601.8831
INH1_15	2015-06-20	74.48	65.48	15.067	19.98	9	301.0387	1.3261	135.603	0.5973	285956.5309
INH1_15	2015-06-21	80.51	63.05	15.069	21.78	17.46	328.2028	1.4454	263.1047	1.1587	569175.968
INH1_15	2015-06-22	84.02	66.02	15.069	25.02	18	377.0264	1.6604	271.242	1.1945	613265.3485
INH1_15	2015-06-23	83.03	65.03	15.069	24.03	18	362.1081	1.5947	271.242	1.1945	605172.404
INH1_15	2015-06-24	80.96	61.97	15.067	21.465	18.99	323.4132	1.4246	286.1223	1.2604	616171.9655
INH1_15	2015-06-25	77.96	63.68	15.064	20.82	14.28	313.6325	1.3821	215.1139	0.948	458981.0335
INH1_15	2015-06-26	77.66	64.34	15.061	21	13.32	316.281	1.3943	200.6125	0.8844	429042.3732
INH1_15	2015-06-27	72.02	57.68	15.056	14.85	14.34	223.5816	0.9863	215.903	0.9524	421607.5113
INH1_15	2015-06-28	74.36	52.04	15.051	13.2	22.32	198.6732	0.877	335.9383	1.483	639104.6475
INH1_15	2015-06-29	77	57.68	15.044	17.34	19.32	260.863	1.1526	290.6501	1.2842	588893.6607
INH1_15	2015-06-30	75.68	61.04	15.037	18.36	14.64	276.0793	1.221	220.1417	0.9736	452580.1749
INH1_15	2015-07-01	78.68	56	15.028	17.34	22.68	260.5855	1.1538	340.835	1.5092	689840.2504
INH1_15	2015-07-02	74	56	15.018	15	18	225.27	0.9988	270.324	1.1986	527764.3582
INH1_15	2015-07-03	76.34	57.32	15.008	16.83	19.02	252.5846	1.1214	285.4522	1.2673	572608.2639
INH1_15	2015-07-04	76.28	54.38	14.996	15.33	21.9	229.8887	1.0223	328.4124	1.4604	643483.8213
INH1_15	2015-07-05	80.66	56.66	14.984	18.66	24	279.6014	1.2453	359.616	1.6017	739946.9173
INH1_15	2015-07-06	83.66	62	14.971	22.83	21.66	341.7879	1.5249	324.2719	1.4468	707131.8172
INH1_15	2015-07-07	82.28	60.68	14.956	21.48	21.6	321.2549	1.4362	323.0496	1.4442	690715.5027
INH1_15	2015-07-08	72.02	51.38	14.941	11.7	20.64	174.8097	0.7831	308.3822	1.3814	568570.3185
INH1_15	2015-07-09	72.02	57.68	14.925	14.85	14.34	221.6363	0.995	214.0245	0.9608	414302.7414
INH1_15	2015-07-10	71.36	60.68	14.908	16.02	10.68	238.8262	1.0746	159.2174	0.7164	313411.9392
INH1_15	2015-07-11	77.06	56.6	14.89	16.83	20.46	250.5987	1.1303	304.6494	1.3741	606312.4438
INH1_15	2015-07-12	80.3	61.28	14.871	20.79	19.02	309.1681	1.398	282.8464	1.279	595515.0861
INH1_15	2015-07-13	81.68	66.02	14.851	23.85	15.66	354.1964	1.606	232.5667	1.0545	510133.271
INH1_15	2015-07-14	84.68	65.3	14.831	24.99	19.38	370.6267	1.685	287.4248	1.3067	639334.2809
INH1_15	2015-07-15	81.98	59.36	14.81	20.67	22.62	306.1227	1.3957	335.0022	1.5273	701241.8141
INH1_15	2015-07-16	79.34	59.66	14.788	19.5	19.68	288.366	1.3186	291.0278	1.3308	598217.038
INH1_15	2015-07-17	82.4	62	14.765	22.2	20.4	327.783	1.5036	301.206	1.3816	642191.0716
INH1_15	2015-07-18	85.7	64.64	14.741	25.17	21.06	371.031	1.7075	310.4455	1.4287	687997.4129
INH1_15	2015-07-19	88.04	70.34	14.717	29.19	17.7	429.5892	1.9834	260.4909	1.2027	607172.6278
INH1_15	2015-07-20	84.62	66.32	14.691	25.47	18.3	374.1798	1.7337	268.8453	1.2457	596153.5753
INH1_15	2015-07-21	82.34	63.32	14.666	22.83	19.02	334.8248	1.5567	278.9473	1.2969	595901.0896
INH1_15	2015-07-22	79.4	56.3	14.639	17.85	23.1	261.3062	1.2193	338.1609	1.578	671760.7872
INH1_15	2015-07-23	81.38	59.66	14.612	20.52	21.72	299.8382	1.4043	317.3726	1.4864	654065.8092
INH1_15	2015-07-24	83.36	60.32	14.584	21.84	23.04	318.5146	1.4975	336.0154	1.5798	704096.3701
INH1_15	2015-07-25	84.98	63.68	14.555	24.33	21.3	354.1231	1.6716	310.0215	1.4634	670807.8735
INH1_15	2015-07-26	85.34	65.6	14.526	25.47	19.74	369.9772	1.7534	286.7432	1.3589	628700.164
INH1_15	2015-07-27	84.68	66.32	14.496	25.5	18.36	369.648	1.7591	266.1466	1.2666	582567.1406
INH1_15	2015-07-28	85.64	67.34	14.466	26.49	18.3	383.2043	1.8312	264.7278	1.265	585844.9192
