env_code	Date	Tmax	Tmin	DL	GDD	DTR	PTT	PTR	PTD1	PTD2	PTS
IA13	20130630	76	57	16.33	16.5	0.17	269.445	1.010410288	310.27	1.163502756	673872.3103
IA13	20130701	80	59	16.33	19.5	3.17	318.435	1.194121249	342.93	1.28597673	778406.5191
IA13	20130702	81	59	16.32	20	3.68	326.4	1.225490196	359.04	1.348039216	820334.592
IA13	20130703	81	57	16.3	19	2.7	309.7	1.165644172	391.2	1.472392638	879965.28
IA13	20130704	84	61	16.28	22.5	6.22	366.3	1.382063882	374.44	1.412776413	883903.064
IA13	20130705	87	62	16.27	24.5	8.23	398.615	1.505838967	406.75	1.536570375	986055.5525
IA13	20130706	89	66	16.25	27.5	11.25	446.875	1.692307692	373.75	1.415384615	941382.8125
IA13	20130707	89	72	16.23	30.5	14.27	495.015	1.879235983	275.91	1.047443007	720961.1073
IA13	20130708	88	73	16.22	30.5	14.28	494.71	1.880394575	243.3	0.924784217	635358.486
IA13	20130709	90	74	16.18	32	15.82	517.76	1.977750309	258.88	0.988875155	686943.2576
IA13	20130710	91	66	16.17	28.5	12.33	460.845	1.762523191	404.25	1.546072975	1026265.433
IA13	20130711	83	61	16.15	22	5.85	355.3	1.362229102	355.3	1.362229102	826285.68
IA13	20130712	85	61	16.12	23	6.88	370.76	1.426799007	386.88	1.488833747	910529.8176
IA13	20130713	85	64	16.1	24.5	8.4	394.45	1.52173913	338.1	1.304347826	811068.09
IA13	20130714	84	63	16.07	23.5	7.43	377.645	1.462352209	337.47	1.306782825	797202.0063
IA13	20130715	87	65	16.03	26	9.97	416.78	1.621958827	352.66	1.3724267	859277.2496
IA13	20130716	90	71	16.02	30.5	14.48	488.61	1.903870162	304.38	1.186017478	785062.9836
IA13	20130717	93	70	15.98	31.5	15.52	503.37	1.971214018	367.54	1.439299124	957346.1396
IA13	20130718	93	71	15.95	32	16.05	510.4	2.006269592	350.9	1.379310345	917884.22
IA13	20130719	92	74	15.92	33	17.08	525.36	2.072864322	286.56	1.130653266	757297.8432
IA13	20130720	92	59	15.88	25.5	9.62	404.94	1.605793451	524.04	2.078085642	1256585.035
IA13	20130721	86	63	15.85	24.5	8.65	388.325	1.545741325	364.55	1.451104101	860939.5075
IA13	20130722	91	64	15.82	27.5	11.68	435.05	1.738305942	427.14	1.706700379	1047389.994
IA13	20130723	91	61	15.78	26	10.22	410.28	1.64765526	473.4	1.901140684	1135478.304
IA13	20130724	77	57	15.75	17	1.25	267.75	1.079365079	315	1.26984127	664807.5
IA13	20130725	84	59	15.72	21.5	5.78	337.98	1.367684478	393	1.590330789	883448.28
IA13	20130726	83	64	15.68	23.5	7.82	368.48	1.49872449	297.92	1.211734694	686693.6832
IA13	20130727	71	51	15.65	11	-4.65	172.15	0.702875399	313	1.277955272	597610.9
IA13	20130728	73	50	15.62	11.5	-4.12	179.63	0.736235595	359.26	1.472471191	690231.8676
IA13	20130729	73	50	15.58	11.5	-4.08	179.17	0.738125802	358.34	1.476251605	686701.2756
IA13	20130730	72	63	15.55	17.5	1.95	272.125	1.125401929	139.95	0.578778135	293790.0375
IA13	20130731	81	63	15.5	22	6.5	341	1.419354839	279	1.161290323	622728
IA13	20130801	84	58	15.45	21	5.55	324.45	1.359223301	401.7	1.682847896	881289.63
IA13	20130802	85	64	15.42	24.5	9.08	377.79	1.588845655	323.82	1.361867704	744002.3556
IA13	20130803	75	56	15.38	15.5	0.12	238.39	1.007802341	292.22	1.235370611	588759.0116
IA13	20130804	78	54	15.33	16	0.67	245.28	1.043705153	367.92	1.56555773	744508.1952
IA13	20130805	80	61	15.3	20.5	5.2	313.65	1.339869281	290.7	1.241830065	627127.11
IA13	20130806	87	66	15.27	26.5	11.23	404.655	1.735428946	320.67	1.37524558	749184.5277
IA13	20130807	86	65	15.22	25.5	10.28	388.11	1.67542707	319.62	1.379763469	734557.0764
IA13	20130808	78	56	15.18	17	1.82	258.06	1.119894598	333.96	1.449275362	679314.7152
IA13	20130809	78	63	15.12	20.5	5.38	309.96	1.355820106	226.8	0.992063492	483519.456
IA13	20130810	81	56	15.08	18.5	3.42	278.98	1.226790451	377	1.657824934	778866.92
IA13	20130811	82	61	15.05	21.5	6.45	323.575	1.428571429	316.05	1.395348837	680187.0075
IA13	20130812	83	65	15	24	9	360	1.6	270	1.2	599400
IA13	20130813	79	58	14.97	18.5	3.53	276.945	1.235804943	314.37	1.402805611	644738.2893
IA13	20130814	74	53	14.92	13.5	-1.42	201.42	0.904825737	313.32	1.407506702	593691.2688
IA13	20130815	72	58	14.87	15	0.13	223.05	1.008742434	208.18	0.941492939	402432.758
IA13	20130816	75	52	14.82	13.5	-1.32	200.07	0.910931174	340.86	1.551956815	641546.2404
IA13	20130817	78	55	14.77	16.5	1.73	243.705	1.117129316	339.71	1.557210562	667329.7211
IA13	20130818	79	56	14.73	17.5	2.77	257.775	1.188051595	338.79	1.56143924	673700.8545
IA13	20130819	82	58	14.68	20	5.32	293.6	1.36239782	352.32	1.634877384	724088.064
IA13	20130820	87	65	14.65	26	11.35	380.9	1.774744027	322.3	1.501706485	717697.64
IA13	20130821	88	69	14.6	28.5	13.9	416.1	1.952054795	277.4	1.301369863	635856.28
IA13	20130822	88	70	14.55	29	14.45	421.95	1.993127148	261.9	1.237113402	602081.91
IA13	20130823	85	65	14.52	25	10.48	363	1.721763085	290.4	1.377410468	632491.2
IA13	20130824	87	68	14.45	27.5	13.05	397.375	1.903114187	274.55	1.314878893	614923.3625
IA13	20130825	90	69	14.4	29.5	15.1	424.8	2.048611111	302.4	1.458333333	692375.04
IA13	20130826	93	70	14.37	31.5	17.13	452.655	2.192066806	330.51	1.600556715	774156.8781
IA13	20130827	93	72	14.32	32.5	18.18	465.4	2.269553073	300.72	1.466480447	710541.216
IA13	20130828	93	70	14.27	31.5	17.23	449.505	2.207428171	328.21	1.61177295	763419.7421
IA13	20130829	94	68	14.22	31	16.78	440.82	2.180028129	369.72	1.828410689	851701.7808
IA13	20130830	96	68	14.18	32	17.82	453.76	2.256699577	397.04	1.97461213	923324.4608
IA13	20130831	96	65	14.13	30.5	16.37	430.965	2.158527955	438.03	2.193913659	996487.5879
IA13	20130901	89	68	14.08	28.5	14.42	401.28	2.024147727	295.68	1.491477273	653618.3808
IA13	20130902	78	54	14.02	16	1.98	224.32	1.141226819	336.48	1.711840228	622703.3472
IA13	20130903	79	50	13.98	14.5	0.52	202.71	1.037195994	405.42	2.074391989	731142.5364
IA13	20130904	88	59	13.93	23.5	9.57	327.355	1.687006461	403.97	2.08183776	827213.4087
IA13	20130905	88	67	13.88	27.5	13.62	381.7	1.981268012	291.48	1.5129683	627090.072
IA13	20130906	88	64	13.83	26	12.17	359.58	1.879971077	331.92	1.735357918	697748.9472
IA13	20130907	88	68	13.8	28	14.2	386.4	2.028985507	276	1.449275362	594172.8
IA13	20130908	84	68	13.75	26	12.25	357.5	1.890909091	220	1.163636364	459800
IA13	20130909	97	65	13.7	31	17.3	424.7	2.262773723	438.4	2.335766423	972984.96
IA13	20130910	96	65	13.65	30.5	16.85	416.325	2.234432234	423.15	2.271062271	929935.5975
IA13	20130911	93	67	13.62	30	16.38	408.6	2.202643172	354.12	1.908957416	771698.304
IA13	20130912	84	59	13.57	21.5	7.93	291.755	1.584377303	339.25	1.842299189	658318.0175
IA13	20130913	75	50	13.5	12.5	-1	168.75	0.925925926	337.5	1.851851852	569531.25
IA13	20130914	74	50	13.45	12	-1.45	161.4	0.892193309	322.8	1.784386617	538365.84
IA13	20130915	75	50	13.4	12.5	-0.9	167.5	0.932835821	335	1.865671642	561125
IA13	20130916	64	50	13.37	7	-6.37	93.59	0.523560209	187.18	1.047120419	285296.0124
IA13	20130917	64	53	13.32	8.5	-4.82	113.22	0.638138138	146.52	0.825825826	228342.6288
IA13	20130918	88	58	13.27	23	9.73	305.21	1.733232856	398.1	2.260738508	771286.902
IA13	20130919	88	72	13.22	30	16.78	396.6	2.269288956	211.52	1.210287443	447407.104
IA13	20130920	72	52	13.18	12	-1.18	158.16	0.91047041	263.6	1.517450683	430806.752
IA13	20130921	71	50	13.13	10.5	-2.63	137.865	0.799695354	275.73	1.599390708	438060.5229
IA13	20130922	76	50	13.08	13	-0.08	170.04	0.993883792	340.08	1.987767584	560479.0464
IA13	20130923	75	50	13.03	12.5	-0.53	162.875	0.959324635	325.75	1.918649271	530565.3125
IA13	20130924	75	53	13	14	1	182	1.076923077	286	1.692307692	475904
IA13	20130925	76	50	12.95	13	0.05	168.35	1.003861004	336.7	2.007722008	549393.39
IA13	20130926	82	56	12.9	19	6.1	245.1	1.472868217	335.4	2.015503876	597079.08
IA13	20130927	85	63	12.83	24	11.17	307.92	1.870615744	282.26	1.714731099	535966.5784
IA13	20130928	85	54	12.8	19.5	6.7	249.6	1.5234375	396.8	2.421875	705986.56
IA13	20130929	74	50	12.75	12	-0.75	153	0.941176471	306	1.882352941	483786
IA13	20130930	76	50	12.7	13	0.3	165.1	1.023622047	330.2	2.047244094	528386.04
IA13	20131001	81	55	12.65	18	5.35	227.7	1.422924901	328.9	2.055335968	565839.56
IA13	20131002	83	50	12.62	16.5	3.88	208.23	1.307448494	416.46	2.614896989	699011.4516
IA14	20140610	72	58	16.33	15	-1.33	244.95	0.918554807	228.62	0.85731782	485337.398
IA14	20140611	80	56	16.33	18	1.67	293.94	1.102265769	391.92	1.469687691	870407.2896
IA14	20140612	80	60	16.35	20	3.65	327	1.22324159	327	1.22324159	748503
IA14	20140613	74	50	16.35	12	-4.35	196.2	0.733944954	392.4	1.467889908	795551.76
IA14	20140614	81	55	16.37	18	1.63	294.66	1.099572389	425.62	1.588271228	947566.3184
IA14	20140615	81	66	16.37	23.5	7.13	384.695	1.435552841	245.55	0.916310324	590889.0645
IA14	20140616	82	59	16.38	20.5	4.12	335.79	1.251526252	376.74	1.404151404	870111.1692
IA14	20140617	86	62	16.38	24	7.62	393.12	1.465201465	393.12	1.465201465	953017.2288
IA14	20140618	85	67	16.38	26	9.62	425.88	1.587301587	294.84	1.098901099	734080.8384
IA14	20140619	85	72	16.4	28.5	12.1	467.4	1.737804878	213.2	0.792682927	548947.36
IA14	20140620	85	61	16.4	23	6.6	377.2	1.402439024	393.6	1.463414634	942435.84
IA14	20140621	86	66	16.4	26	9.6	426.4	1.585365854	328	1.219512195	817638.4
IA14	20140622	83	64	16.38	23.5	7.12	384.93	1.434676435	311.22	1.15995116	749374.1892
IA14	20140623	79	62	16.4	20.5	4.1	336.2	1.25	278.8	1.036585366	644697.12
IA14	20140624	80	62	16.4	21	4.6	344.4	1.280487805	295.2	1.097560976	687461.76
IA14	20140625	83	62	16.4	22.5	6.1	369	1.37195122	344.4	1.280487805	818983.2
IA14	20140626	84	67	16.38	25.5	9.12	417.69	1.556776557	278.46	1.037851038	688737.3948
IA14	20140627	76	66	16.38	21	4.62	343.98	1.282051282	163.8	0.610500611	380992.248
IA14	20140628	83	70	16.37	26.5	10.13	433.805	1.618814905	212.81	0.794135614	533006.0541
IA14	20140629	80	61	16.37	20.5	4.13	335.585	1.252290776	311.03	1.160659743	717910.1151
IA14	20140630	79	65	16.33	22	5.67	359.26	1.347213717	228.62	0.85731782	537604.5024
IA14	20140701	74	60	16.33	17	0.67	277.61	1.041028781	228.62	0.85731782	500270.8564
IA14	20140702	73	53	16.32	13	-3.32	212.16	0.796568627	326.4	1.225490196	671182.848
IA14	20140703	73	52	16.32	12.5	-3.82	204	0.765931373	342.72	1.286764706	699148.8
IA14	20140704	77	52	16.28	14.5	-1.78	236.06	0.890663391	407	1.535626536	854748.84
IA14	20140705	77	62	16.27	19.5	3.23	317.265	1.198524892	244.05	0.921942225	551926.3965
IA14	20140706	86	67	16.27	26.5	10.23	431.155	1.628764597	309.13	1.167793485	769520.4003
IA14	20140707	87	66	16.23	26.5	10.27	430.095	1.632778805	340.83	1.293900185	846345.6477
IA14	20140708	81	62	16.22	21.5	5.28	348.73	1.325524044	308.18	1.171393342	714811.1828
IA14	20140709	78	56	16.18	17	0.82	275.06	1.050679852	355.96	1.359703337	771763.9952
IA14	20140710	81	59	16.18	20	3.82	323.6	1.236093943	355.96	1.359703337	806320.592
IA14	20140711	81	64	16.15	22.5	6.35	363.375	1.393188854	274.55	1.052631579	642927.4625
IA14	20140712	79	68	16.13	23.5	7.37	379.055	1.456912585	177.43	0.681959082	420706.0473
IA14	20140713	81	63	16.1	22	5.9	354.2	1.366459627	289.8	1.118012422	671872.32
IA14	20140714	81	59	16.07	20	3.93	321.4	1.244555072	353.54	1.369010579	795394.292
IA14	20140715	70	51	16.05	10.5	-5.55	168.525	0.654205607	304.95	1.183800623	592228.1475
IA14	20140716	72	54	16.02	13	-3.02	208.26	0.811485643	288.36	1.123595506	582060.4272
IA14	20140717	76	54	15.98	15	-0.98	239.7	0.938673342	351.56	1.376720901	730330.744
IA14	20140718	77	57	15.95	17	1.05	271.15	1.065830721	319	1.253918495	681798.7
IA14	20140719	79	62	15.93	20.5	4.57	326.565	1.2868801	270.81	1.067168864	608274.4653
IA14	20140720	82	62	15.92	22	6.08	350.24	1.381909548	318.4	1.256281407	729925.632
IA14	20140721	88	67	15.88	27.5	11.62	436.7	1.731738035	333.48	1.322418136	820827.672
IA14	20140722	88	76	15.83	32	16.17	506.56	2.021478206	189.96	0.758054327	493158.9552
IA14	20140723	85	60	15.8	22.5	6.7	355.5	1.424050633	395	1.582278481	904945
IA14	20140724	79	60	15.77	19.5	3.73	307.515	1.236525048	299.63	1.204819277	656797.9489
IA14	20140725	78	62	15.73	20	4.27	314.6	1.271455817	251.68	1.017164654	554249.696
IA14	20140726	79	68	15.7	23.5	7.8	368.95	1.496815287	172.7	0.700636943	398574.33
IA14	20140727	82	63	15.65	22.5	6.85	352.125	1.437699681	297.35	1.214057508	674761.4875
IA14	20140728	72	58	15.62	15	-0.62	234.3	0.960307298	218.68	0.896286812	444051.608
IA14	20140729	76	56	15.58	16	0.42	249.28	1.026957638	311.6	1.283697047	640824.096
IA14	20140730	77	57	15.55	17	1.45	264.35	1.093247588	311	1.286173633	648030.7
IA14	20140731	80	56	15.52	18	2.48	279.36	1.159793814	372.48	1.546391753	786200.9856
IA14	20140801	80	57	15.48	18.5	3.02	286.38	1.195090439	356.04	1.485788114	755075.3904
IA14	20140802	82	57	15.43	19.5	4.07	300.885	1.263771873	385.75	1.62022035	827345.0275
IA14	20140803	83	62	15.38	22.5	7.12	346.05	1.462938882	322.98	1.365409623	720277.698
IA14	20140804	84	64	15.35	24	8.65	368.4	1.563517915	307	1.302931596	697442.6
IA14	20140805	84	62	15.3	23	7.7	351.9	1.503267974	336.6	1.437908497	751897.08
IA14	20140806	78	64	15.27	21	5.73	320.67	1.37524558	213.78	0.916830386	463547.7252
IA14	20140807	69	66	15.23	17.5	2.27	266.525	1.149047932	45.69	0.196979645	93940.9245
IA14	20140808	77	63	15.18	20	4.82	303.6	1.317523057	212.52	0.92226614	451647.504
IA14	20140809	78	64	15.15	21	5.85	318.15	1.386138614	212.1	0.924092409	456290.73
IA14	20140810	78	63	15.1	20.5	5.4	309.55	1.357615894	226.5	0.993377483	482241.15
IA14	20140811	76	63	15.05	19.5	4.45	293.475	1.295681063	195.65	0.863787375	409290.0175
IA14	20140812	76	54	15	15	0	225	1	330	1.466666667	643500
IA14	20140813	78	57	14.97	17.5	2.53	261.975	1.169004676	314.37	1.402805611	635326.0515
IA14	20140814	79	58	14.92	18.5	3.58	276.02	1.239946381	313.32	1.407506702	640438.6128
IA14	20140815	78	65	14.88	21.5	6.62	319.92	1.444892473	193.44	0.873655914	411609.3696
IA14	20140816	77	65	14.83	21	6.17	311.43	1.41604855	177.96	0.8091706	374758.8456
IA14	20140817	83	63	14.8	23	8.2	340.4	1.554054054	296	1.351351351	639596.8
IA14	20140818	85	66	14.73	25.5	10.77	375.615	1.731160896	279.87	1.289884589	622495.2501
IA14	20140819	85	66	14.7	25.5	10.8	374.85	1.734693878	279.3	1.292517007	619962.21
IA14	20140820	82	64	14.65	23	8.35	336.95	1.56996587	263.7	1.228668942	564027.93
IA14	20140821	84	72	14.6	28	13.4	408.8	1.917808219	175.2	0.821917808	399035.52
IA14	20140822	86	70	14.57	28	13.43	407.96	1.921757035	233.12	1.098146877	529863.1104
IA14	20140823	85	70	14.52	27.5	12.98	399.3	1.893939394	217.8	1.033057851	490180.68
IA14	20140824	90	71	14.47	30.5	16.03	441.335	2.107809261	274.93	1.313061507	640496.1731
IA14	20140825	90	70	14.43	30	15.57	432.9	2.079002079	288.6	1.386001386	666319.68
IA14	20140826	84	62	14.37	23	8.63	330.51	1.600556715	316.14	1.530967293	663268.0428
IA14	20140827	75	63	14.32	19	4.68	272.08	1.326815642	171.84	0.837988827	339583.3344
IA14	20140828	74	64	14.28	19	4.72	271.32	1.330532213	142.8	0.700280112	281407.392
IA14	20140829	82	65	14.23	23.5	9.27	334.405	1.651440618	241.91	1.194659171	506029.7571
IA14	20140830	77	65	14.18	21	6.82	297.78	1.480959097	170.16	0.846262341	342627.3696
IA14	20140831	84	62	14.13	23	8.87	324.99	1.627742392	310.86	1.556970984	641297.9628
IA14	20140901	82	64	14.1	23	8.9	324.3	1.631205674	253.8	1.276595745	522472.68
IA14	20140902	77	58	14.05	17.5	3.45	245.875	1.245551601	266.95	1.352313167	506337.4125
IA14	20140903	82	58	14	20	6	280	1.428571429	336	1.714285714	658560
IA14	20140904	89	72	13.93	30.5	16.57	424.865	2.189519024	236.81	1.220387653	531100.8913
IA14	20140905	90	58	13.9	24	10.1	333.6	1.726618705	444.8	2.302158273	915042.56
IA14	20140906	71	50	13.85	10.5	-3.35	145.425	0.758122744	290.85	1.516245487	487420.9725
IA14	20140907	73	51	13.8	12	-1.8	165.6	0.869565217	303.6	1.594202899	519520.32
IA14	20140908	73	52	13.75	12.5	-1.25	171.875	0.909090909	288.75	1.527272727	496289.0625
IA14	20140909	72	63	13.72	17.5	3.78	240.1	1.275510204	123.48	0.655976676	228709.656
IA14	20140910	67	58	13.67	12.5	-1.17	170.875	0.914411119	123.03	0.658376006	210227.5125
IA14	20140911	59	50	13.62	4.5	-9.12	61.29	0.330396476	122.58	0.660792952	181979.8164
IA14	20140912	55	50	13.57	2.5	-11.07	33.925	0.184229919	67.85	0.368459838	96676.0725
IA14	20140913	58	50	13.52	4	-9.52	54.08	0.295857988	108.16	0.591715976	157930.9056
IA14	20140914	68	50	13.48	9	-4.48	121.32	0.667655786	242.64	1.335311573	385952.8896
IA14	20140915	67	50	13.43	8.5	-4.93	114.155	0.632911392	228.31	1.265822785	358745.7861
IA14	20140916	65	50	13.37	7.5	-5.87	100.275	0.560957367	200.55	1.121914734	308355.6525
IA14	20140917	72	50	13.32	11	-2.32	146.52	0.825825826	293.04	1.651651652	476201.7216
IA14	20140918	73	50	13.28	11.5	-1.78	152.72	0.865963855	305.44	1.731927711	498917.9136
IA14	20140919	78	53	13.23	15.5	2.27	205.065	1.171579743	330.75	1.889644747	573232.7475
IA14	20140920	82	63	13.18	22.5	9.32	296.55	1.707132018	250.42	1.441578149	478577.662
IA14	20140921	71	53	13.13	12	-1.13	157.56	0.913937548	236.34	1.370906321	384789.8808
IA14	20140922	72	50	13.08	11	-2.08	143.88	0.840978593	287.76	1.681957187	459195.8976
IA14	20140923	72	50	13.05	11	-2.05	143.55	0.842911877	287.1	1.685823755	457091.91
IA14	20140924	68	55	13	11.5	-1.5	149.5	0.884615385	169	1	270231
IA14	20140925	77	57	12.95	17	4.05	220.15	1.312741313	259	1.544401544	449442.7
IA14	20140926	80	57	12.9	18.5	5.6	238.65	1.434108527	296.7	1.782945736	524357.91
IA14	20140927	80	60	12.87	20	7.13	257.4	1.554001554	257.4	1.554001554	463783.32
IA14	20140928	81	58	12.82	19.5	6.68	249.99	1.521060842	294.86	1.794071763	525434.6228
IA14	20140929	80	59	12.77	19.5	6.73	249.015	1.527016445	268.17	1.644479248	476009.7951
IA14	20140930	79	52	12.72	15.5	2.78	197.16	1.218553459	343.44	2.122641509	572280.9408
IA14	20141001	67	54	12.67	10.5	-2.17	133.035	0.828729282	164.71	1.026045777	252511.9597
IA14	20141002	69	59	12.62	14	1.38	176.68	1.109350238	126.2	0.792393027	203858.432
IA14	20141003	64	50	12.57	7	-5.57	87.99	0.556881464	175.98	1.113762928	252175.8204
IA14	20141004	51	50	12.53	0.5	-12.03	6.265	0.03990423	12.53	0.07980846	15857.0909
IA14	20141005	63	50	12.48	6.5	-5.98	81.12	0.520833333	162.24	1.041666667	228797.3376
IA14	20141006	62	50	12.43	6	-6.43	74.58	0.482703138	149.16	0.965406275	207654.5856
IA14	20141007	66	50	12.4	8	-4.4	99.2	0.64516129	198.4	1.290322581	285378.56
IA14	20141008	69	50	12.35	9.5	-2.85	117.325	0.769230769	234.65	1.538461538	344853.3725
IA14	20141009	69	50	12.3	9.5	-2.8	116.85	0.772357724	233.7	1.544715447	342066.69
PR14S	20140605	87.8	75.2	13.97	31.5	17.53	440.055	2.254831782	176.022	0.901932713	400821.4564
PR14S	20140606	87.8	75.2	13.97	31.5	17.53	440.055	2.254831782	176.022	0.901932713	400821.4564
PR14S	20140607	89.6	75.2	13.98	32.4	18.42	452.952	2.317596567	201.312	1.030042918	463803.522
PR14S	20140608	87.8	73.4	13.98	30.6	16.62	427.788	2.188841202	201.312	1.030042918	453671.8917
PR14S	20140609	83.3	74.3	13.98	28.8	14.82	402.624	2.060085837	125.82	0.643776824	277212.6634
PR14S	20140610	78.8	75.2	14	27	13	378	1.928571429	50.4	0.257142857	108662.4
PR14S	20140611	84.2	71.6	14	27.9	13.9	390.6	1.992857143	176.4	0.9	384763.68
PR14S	20140612	89.6	75.2	14	32.4	18.4	453.6	2.314285714	201.6	1.028571429	465131.52
PR14S	20140613	89.6	73.4	14.02	31.5	17.48	441.63	2.2467903	227.124	1.155492154	519037.3922
PR14S	20140614	91.4	75.2	14.02	33.3	19.28	466.866	2.375178317	227.124	1.155492154	530500.7948
PR14S	20140615	82.4	77	14	29.7	15.7	415.8	2.121428571	75.6	0.385714286	168708.96
PR14S	20140616	91.4	80.6	14.02	36	21.98	504.72	2.567760342	151.416	0.770328103	365130.599
PR14S	20140617	89.6	73.4	14.02	31.5	17.48	441.63	2.2467903	227.124	1.155492154	519037.3922
PR14S	20140618	87.8	77	14.02	32.4	18.38	454.248	2.310984308	151.416	0.770328103	349846.0623
PR14S	20140619	89.6	73.4	14.02	31.5	17.48	441.63	2.2467903	227.124	1.155492154	519037.3922
PR14S	20140620	91.4	75.2	14.03	33.3	19.27	467.199	2.373485388	227.286	1.154668567	531257.8418
PR14S	20140621	91.4	80.6	14.02	36	21.98	504.72	2.567760342	151.416	0.770328103	365130.599
PR14S	20140622	84.2	77.9	14.02	31.05	17.03	435.321	2.214693295	88.326	0.44935806	200733.3773
PR14S	20140623	84.2	77.9	14.02	31.05	17.03	435.321	2.214693295	88.326	0.44935806	200733.3773
PR14S	20140624	77	75.2	14.02	26.1	12.08	365.922	1.861626248	25.236	0.128388017	53849.68718
PR14S	20140625	77	75.2	14	26.1	12.1	365.4	1.864285714	25.2	0.128571429	53696.16
PR14S	20140626	89.6	75.2	14.02	32.4	18.38	454.248	2.310984308	201.888	1.027104137	466461.4164
PR14S	20140627	91.4	77	14.02	34.2	20.18	479.484	2.439372325	201.888	1.027104137	476651.1076
PR14S	20140628	89.6	78.8	14.02	34.2	20.18	479.484	2.439372325	151.416	0.770328103	357488.3307
PR14S	20140629	89.6	75.2	14	32.4	18.4	453.6	2.314285714	201.6	1.028571429	465131.52
PR14S	20140630	89.6	77	14	33.3	19.3	466.2	2.378571429	176.4	0.9	411435.36
PR14S	20140701	84.2	75.2	14	29.7	15.7	415.8	2.121428571	126	0.642857143	281181.6
PR14S	20140702	89.6	75.2	13.98	32.4	18.42	452.952	2.317596567	201.312	1.030042918	463803.522
PR14S	20140703	89.6	75.2	13.98	32.4	18.42	452.952	2.317596567	201.312	1.030042918	463803.522
PR14S	20140704	91.4	75.2	13.98	33.3	19.32	465.534	2.381974249	226.476	1.158798283	527478.0044
PR14S	20140705	91.4	73.4	13.97	32.4	18.43	452.628	2.319255548	251.46	1.288475304	578925.2938
PR14S	20140706	89.6	75.2	13.97	32.4	18.43	452.628	2.319255548	201.168	1.030780243	463140.235
PR14S	20140707	89.6	78.8	13.97	34.2	20.23	477.774	2.448103078	150.876	0.773085183	354943.032
PR14S	20140708	89.6	78.8	13.95	34.2	20.25	477.09	2.451612903	150.66	0.774193548	353927.4588
PR14S	20140709	91.4	75.2	13.95	33.3	19.35	464.535	2.387096774	225.99	1.161290323	525216.5793
PR14S	20140710	91.4	78.8	13.93	35.1	21.17	488.943	2.519741565	175.518	0.904522613	416133.1689
PR14S	20140711	89.6	78.8	13.93	34.2	20.27	476.406	2.455132807	150.444	0.775305097	352913.3405
PR14S	20140712	82.4	77	13.93	29.7	15.77	413.721	2.132089017	75.222	0.387652548	167026.0881
PR14S	20140713	78.8	75.2	13.92	27	13.08	375.84	1.939655172	50.112	0.25862069	107424.0922
PR14S	20140714	78.8	73.4	13.9	26.1	12.2	362.79	1.877697842	75.06	0.388489209	158795.4348
PR14S	20140715	78.8	75.2	13.9	27	13.1	375.3	1.942446043	50.04	0.258992806	107115.624
PR14S	20140716	87.8	75.2	13.88	31.5	17.62	437.22	2.26945245	174.888	0.90778098	395673.6067
PR14S	20140717	89.6	77	13.88	33.3	19.42	462.204	2.399135447	174.888	0.90778098	404412.4103
PR14S	20140718	89.6	77	13.88	33.3	19.42	462.204	2.399135447	174.888	0.90778098	404412.4103
PR14S	20140719	89.6	75.2	13.85	32.4	18.55	448.74	2.339350181	199.44	1.039711191	455217.8112
PR14S	20140720	89.6	77	13.85	33.3	19.45	461.205	2.40433213	174.51	0.909747292	402666.1191
PR14S	20140721	91.4	78.8	13.83	35.1	21.27	485.433	2.537960954	174.258	0.911062907	410179.9814
PR14S	20140722	89.6	73.4	13.83	31.5	17.67	435.645	2.277657267	224.046	1.171366594	505064.6573
PR14S	20140723	91.4	75.2	13.82	33.3	19.48	460.206	2.409551375	223.884	1.172214182	515473.2082
PR14S	20140724	91.4	80.6	13.8	36	22.2	496.8	2.608695652	149.04	0.782608696	353761.344
PR14S	20140725	93.2	78.8	13.8	36	22.2	496.8	2.608695652	198.72	1.043478261	471681.792
PR14S	20140726	91.4	80.6	13.77	36	22.23	495.72	2.614379085	148.716	0.784313725	352224.923
PR14S	20140727	91.4	77	13.77	34.2	20.43	470.934	2.483660131	198.288	1.045751634	459803.698
PR14S	20140728	91.4	75.2	13.75	33.3	19.55	457.875	2.421818182	222.75	1.178181818	510264.5625
PR14S	20140729	87.8	75.2	13.73	31.5	17.77	432.495	2.294246176	172.998	0.917698471	387167.794
PR14S	20140730	89.6	75.2	13.73	32.4	18.67	444.852	2.359796067	197.712	1.048798252	447363.7332
PR14S	20140731	89.6	86	13.72	37.8	24.08	518.616	2.755102041	49.392	0.262390671	118996.7869
PR14S	20140801	89.6	78.8	13.7	34.2	20.5	468.54	2.496350365	147.96	0.788321168	341355.5568
PR14S	20140802	84.2	75.2	13.68	29.7	16.02	406.296	2.171052632	123.12	0.657894737	268474.487
PR14S	20140803	80.6	78.8	13.68	29.7	16.02	406.296	2.171052632	24.624	0.131578947	53694.89741
PR14S	20140804	78.8	75.2	13.65	27	13.35	368.55	1.978021978	49.14	0.263736264	103297.194
PR14S	20140805	82.4	78.8	13.65	30.6	16.95	417.69	2.241758242	49.14	0.263736264	108126.6732
PR14S	20140806	86	78.8	13.63	32.4	18.77	441.612	2.377109318	98.136	0.528246515	220435.4385
PR14S	20140807	89.6	78.8	13.6	34.2	20.6	465.12	2.514705882	146.88	0.794117647	336390.4512
